#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
Swap_20,2016-02-05,0.000000,270435,0,0,0,270435,270435,270435,270434.97,270434.97
Swap_20,2016-03-07,0.084699,335930,68134,0,0,983911,335881,335881,335881.26,335881.26
Swap_20,2016-04-05,0.163934,392040,125091,0,0,1242260,391910,391910,362961.65,362961.65
Swap_20,2016-05-06,0.248634,439685,171071,0,0,1324811,439432,439432,389012.06,389012.06
Swap_20,2016-06-06,0.333333,476712,209882,0,0,1573301,476324,476324,411197.76,411197.76
Swap_20,2016-07-05,0.412568,508839,243369,0,0,1741199,508281,508281,429842.80,429842.80
Swap_20,2016-08-05,0.497268,542738,279424,0,0,1771941,542035,542035,448952.41,448952.41
Swap_20,2016-09-06,0.584699,569557,307741,0,0,1889368,568627,568627,466847.62,466847.62
Swap_20,2016-10-05,0.663934,594654,332508,0,0,1968184,593529,593529,481965.95,481965.95
Swap_20,2016-11-07,0.754098,624523,361676,0,0,2060224,623077,623077,498837.98,498837.98
Swap_20,2016-12-05,0.830601,654546,392659,0,0,2101536,652843,652843,513022.63,513022.63
Swap_20,2017-01-05,0.915330,679158,418586,0,0,2199052,677189,677189,528219.03,528219.03
Swap_20,2017-02-06,1.003002,696444,437082,0,0,2268308,694234,694234,542730.18,542730.18
Swap_20,2017-03-06,1.079714,768099,408986,0,0,2380376,765428,765428,558552.57,558552.57
Swap_20,2017-04-05,1.161906,788677,430086,0,0,2471528,785668,785668,574618.40,574618.40
Swap_20,2017-05-05,1.244098,803923,445249,0,0,2623200,800583,800583,589546.86,589546.86
Swap_20,2017-06-06,1.331769,817388,459186,0,0,2637221,813740,813740,604305.62,604305.62
Swap_20,2017-07-05,1.411221,831322,473763,0,0,2647636,827386,827386,616865.12,616865.12
Swap_20,2017-08-07,1.501632,854749,498380,0,0,2674306,850438,850438,630928.21,630928.21
Swap_20,2017-09-05,1.581084,850734,490153,0,0,2731709,846204,850438,641746.17,641958.95
Swap_20,2017-10-05,1.663276,859557,499210,0,0,2799422,854728,854728,652270.78,652473.04
Swap_20,2017-11-06,1.750947,877389,515400,0,0,2910305,872185,872185,663282.05,663474.19
Swap_20,2017-12-05,1.830399,895700,535057,0,0,2802002,890091,890091,673127.12,673310.92
Swap_20,2018-01-05,1.915330,907265,545385,0,0,2907584,901254,901254,683242.96,683418.61
Swap_20,2018-02-05,2.000262,919232,557523,0,0,2937820,912808,912808,692990.35,693158.54
Swap_20,2018-03-05,2.076974,977909,511777,0,0,2991765,970862,970862,703253.45,703415.42
Swap_20,2018-04-05,2.161906,994393,530744,0,0,2974876,987028,987028,714401.67,714557.28
Swap_20,2018-05-08,2.252317,1011910,547440,0,0,3018180,1004199,1004199,726034.50,726183.87
Swap_20,2018-06-05,2.329029,1022916,558224,0,0,3043124,1014936,1014936,735550.18,735694.63
