#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,Notional,NotionalCurrency,Notional(Base),NettingSet,CounterParty
BermSwp,Swaption,2036-03-03,20.073770,96185.093011,EUR,96185.093011,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
