#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,96185.34,0.00,96185.34,96185.34,96185.34,96185.34,96185.34,96185.34
CPTY_A,2016-05-06,0.248634,96092.23,0.00,121724.79,0.00,96578.12,96578.12,96578.12,96578.12
CPTY_A,2016-08-05,0.497268,96535.22,0.00,133090.55,0.00,97511.50,97511.50,97044.81,97044.81
CPTY_A,2016-11-07,0.754098,95967.14,0.00,143024.38,0.00,97438.95,97511.50,97179.05,97203.75
CPTY_A,2017-02-06,1.003002,95821.78,0.00,141858.78,0.00,97775.90,97775.90,97327.16,97345.74
CPTY_A,2017-05-05,1.244098,95709.41,0.00,152697.30,0.00,98138.48,98138.48,97484.39,97499.36
CPTY_A,2017-08-07,1.501632,95768.83,0.00,163441.44,0.00,98709.82,98709.82,97694.55,97706.96
CPTY_A,2017-11-06,1.750947,96173.49,0.00,169564.22,0.00,99623.08,99623.08,97969.15,97979.79
CPTY_A,2018-02-05,2.000262,96704.17,0.00,183040.86,0.00,100671.70,100671.70,98306.00,98315.32
CPTY_A,2018-05-08,2.252317,96374.27,0.00,181625.55,0.00,100836.91,100836.91,98589.23,98597.50
CPTY_A,2018-08-06,2.498892,95810.92,0.00,174977.73,0.00,100744.93,100836.91,98801.94,98818.48
CPTY_A,2018-11-05,2.748207,95629.73,0.00,186186.31,0.00,101058.95,101058.95,99006.70,99021.73
CPTY_A,2019-02-05,3.000262,96051.56,0.00,190390.25,0.00,102019.65,102019.65,99259.82,99273.59
CPTY_A,2019-05-07,3.249577,95841.27,0.00,205146.70,0.00,102307.07,102307.07,99493.61,99506.32
CPTY_A,2019-08-05,3.496152,95858.86,0.00,210370.23,0.00,102833.63,102833.63,99729.17,99740.99
CPTY_A,2019-11-05,3.748207,95963.05,0.00,209914.56,0.00,103467.64,103467.64,99980.57,99991.60
CPTY_A,2020-02-05,4.000000,96342.52,0.00,216429.50,0.00,104403.75,104403.75,100259.01,100269.33
CPTY_A,2020-05-05,4.245902,96484.01,0.00,227002.67,0.00,105075.91,105075.91,100537.98,100547.71
CPTY_A,2020-08-05,4.497268,96643.55,0.00,225844.97,0.00,105783.57,105783.57,100831.17,100840.36
CPTY_A,2020-11-05,4.748634,96402.03,0.00,228333.83,0.00,106054.49,106054.49,101107.66,101116.36
CPTY_A,2021-02-05,5.000262,97210.30,0.00,239104.27,0.00,107486.19,107486.19,101428.65,101436.91
CPTY_A,2021-05-05,5.244098,98220.73,0.00,247917.33,0.00,109136.34,109136.34,101787.03,101794.91
CPTY_A,2021-08-05,5.496152,96563.18,0.00,236656.28,0.00,107838.87,109136.34,102064.57,102131.59
CPTY_A,2021-11-05,5.748207,95999.36,0.00,233454.53,0.00,107753.06,109136.34,102314.01,102438.75
CPTY_A,2022-02-07,6.005741,95616.98,0.00,238056.23,0.00,107880.17,109136.34,102552.69,102725.95
CPTY_A,2022-05-05,6.244098,95504.08,0.00,252610.30,0.00,108269.61,109136.34,102770.93,102970.65
CPTY_A,2022-08-05,6.496152,95152.95,0.00,238551.00,0.00,108418.76,109136.34,102990.07,103209.88
CPTY_A,2022-11-07,6.753687,95986.17,0.00,246970.52,0.00,109935.05,109935.05,103254.89,103466.33
CPTY_A,2023-02-06,7.003002,94875.84,0.00,248924.28,0.00,109208.58,109935.05,103466.85,103696.62
CPTY_A,2023-05-05,7.244098,95958.37,0.00,265148.44,0.00,110990.54,110990.54,103717.25,103939.38
CPTY_A,2023-08-07,7.501632,95479.77,0.00,274767.44,0.00,111009.41,111009.41,103967.60,104182.10
CPTY_A,2023-11-06,7.750947,95601.09,0.00,273771.63,0.00,111708.15,111708.15,104216.58,104424.18
CPTY_A,2024-02-05,8.000000,95556.79,0.00,287138.50,0.00,112216.63,112216.63,104465.63,104666.77
CPTY_A,2024-05-07,8.251366,95471.92,0.00,264036.69,0.00,112685.68,112685.68,104716.04,104911.05
CPTY_A,2024-08-05,8.497268,96201.60,0.00,288423.31,0.00,114110.34,114110.34,104987.90,105177.27
CPTY_A,2024-11-05,8.748634,95632.38,0.00,273900.28,0.00,114010.57,114110.34,105247.14,105433.94
CPTY_A,2025-02-05,9.000262,95798.58,0.00,278107.75,0.00,114788.02,114788.02,105513.89,105695.46
CPTY_A,2025-05-06,9.246837,96207.12,0.00,272746.53,0.00,115849.59,115849.59,105789.50,105966.23
CPTY_A,2025-08-05,9.496152,95572.48,0.00,280105.00,0.00,115662.84,115849.59,106048.72,106225.71
CPTY_A,2025-11-05,9.748207,95157.31,0.00,296396.47,0.00,115744.60,115849.59,106299.42,106474.55
CPTY_A,2026-02-05,10.000262,95072.78,0.00,294656.34,0.00,116228.43,116228.43,106549.68,106720.39
CPTY_A,2026-05-05,10.244098,95303.56,0.00,313863.81,0.00,117082.28,117082.28,106800.38,106967.03
CPTY_A,2026-08-05,10.496152,95410.52,0.00,309760.84,0.00,117808.28,117808.28,107064.72,107227.37
CPTY_A,2026-11-05,10.748207,88551.61,0.00,288496.56,0.00,109893.88,117808.28,107131.07,107475.50
CPTY_A,2027-02-05,11.000262,89247.13,0.00,278117.63,0.00,111318.89,117808.28,107227.03,107712.26
CPTY_A,2027-05-05,11.244098,86158.29,0.00,260937.41,0.00,107993.47,117808.28,107243.65,107931.20
CPTY_A,2027-08-05,11.496152,88061.37,0.00,280309.41,0.00,110938.79,117808.28,107324.66,108147.76
CPTY_A,2027-11-05,11.748207,79223.73,131.55,254348.41,0.00,100311.52,117808.28,107174.20,108355.02
CPTY_A,2028-02-07,12.005464,79077.88,301.12,251911.08,0.00,100645.84,117808.28,107034.31,108557.59
CPTY_A,2028-05-05,12.245902,76126.86,239.06,241577.23,0.00,97360.02,117808.28,106844.36,108739.22
CPTY_A,2028-08-07,12.502732,76560.71,279.36,240416.44,0.00,98422.39,117808.28,106671.36,108925.52
CPTY_A,2028-11-06,12.751366,68141.48,373.60,213326.27,0.00,88038.61,117808.28,106308.05,109098.72
