#NettingSet,TimeStep,Date,Bound,Count
CPTY_A,0,2016-05-06,5534.754994,0
CPTY_A,0,2016-05-06,5655.729200,0
CPTY_A,0,2016-05-06,5776.703406,0
CPTY_A,0,2016-05-06,5897.677612,1
CPTY_A,0,2016-05-06,6018.651818,0
CPTY_A,0,2016-05-06,6139.626024,0
CPTY_A,0,2016-05-06,6260.600230,2
CPTY_A,0,2016-05-06,6381.574436,1
CPTY_A,0,2016-05-06,6502.548641,0
CPTY_A,0,2016-05-06,6623.522847,0
CPTY_A,0,2016-05-06,6744.497053,1
CPTY_A,0,2016-05-06,6865.471259,3
CPTY_A,0,2016-05-06,6986.445465,2
CPTY_A,0,2016-05-06,7107.419671,0
CPTY_A,0,2016-05-06,7228.393877,1
CPTY_A,0,2016-05-06,7349.368082,2
CPTY_A,0,2016-05-06,7470.342288,2
CPTY_A,0,2016-05-06,7591.316494,4
CPTY_A,0,2016-05-06,7712.290700,6
CPTY_A,0,2016-05-06,7833.264906,4
CPTY_A,0,2016-05-06,7954.239112,3
CPTY_A,0,2016-05-06,8075.213318,6
CPTY_A,0,2016-05-06,8196.187524,10
CPTY_A,0,2016-05-06,8317.161729,11
CPTY_A,0,2016-05-06,8438.135935,12
CPTY_A,0,2016-05-06,8559.110141,17
CPTY_A,0,2016-05-06,8680.084347,19
CPTY_A,0,2016-05-06,8801.058553,18
CPTY_A,0,2016-05-06,8922.032759,42
CPTY_A,0,2016-05-06,9043.006965,33
CPTY_A,0,2016-05-06,9163.981170,0
CPTY_A,0,2016-05-06,9284.955376,0
CPTY_A,0,2016-05-06,9405.929582,0
CPTY_A,0,2016-05-06,9526.903788,0
CPTY_A,0,2016-05-06,9647.877994,0
CPTY_A,0,2016-05-06,9768.852200,0
CPTY_A,0,2016-05-06,9889.826406,0
CPTY_A,0,2016-05-06,10010.800612,0
CPTY_A,0,2016-05-06,10131.774817,0
CPTY_A,0,2016-05-06,10252.749023,0
CPTY_A,0,2016-05-06,10373.723229,0
CPTY_A,0,2016-05-06,10494.697435,0
CPTY_A,0,2016-05-06,10615.671641,0
CPTY_A,0,2016-05-06,10736.645847,0
CPTY_A,0,2016-05-06,10857.620053,0
CPTY_A,0,2016-05-06,10978.594258,0
CPTY_A,0,2016-05-06,11099.568464,0
CPTY_A,0,2016-05-06,11220.542670,0
CPTY_A,0,2016-05-06,11341.516876,0
CPTY_A,0,2016-05-06,11462.491082,0
CPTY_A,1,2016-08-05,2679.724683,0
CPTY_A,1,2016-08-05,2881.469882,0
CPTY_A,1,2016-08-05,3083.215081,0
CPTY_A,1,2016-08-05,3284.960279,0
CPTY_A,1,2016-08-05,3486.705478,0
CPTY_A,1,2016-08-05,3688.450676,0
CPTY_A,1,2016-08-05,3890.195875,0
CPTY_A,1,2016-08-05,4091.941074,0
CPTY_A,1,2016-08-05,4293.686272,0
CPTY_A,1,2016-08-05,4495.431471,0
CPTY_A,1,2016-08-05,4697.176669,0
CPTY_A,1,2016-08-05,4898.921868,0
CPTY_A,1,2016-08-05,5100.667067,2
CPTY_A,1,2016-08-05,5302.412265,6
CPTY_A,1,2016-08-05,5504.157464,3
CPTY_A,1,2016-08-05,5705.902662,2
CPTY_A,1,2016-08-05,5907.647861,3
CPTY_A,1,2016-08-05,6109.393059,4
CPTY_A,1,2016-08-05,6311.138258,7
CPTY_A,1,2016-08-05,6512.883457,10
CPTY_A,1,2016-08-05,6714.628655,10
CPTY_A,1,2016-08-05,6916.373854,7
CPTY_A,1,2016-08-05,7118.119052,11
CPTY_A,1,2016-08-05,7319.864251,11
CPTY_A,1,2016-08-05,7521.609450,9
CPTY_A,1,2016-08-05,7723.354648,15
CPTY_A,1,2016-08-05,7925.099847,19
CPTY_A,1,2016-08-05,8126.845045,13
CPTY_A,1,2016-08-05,8328.590244,21
CPTY_A,1,2016-08-05,8530.335443,14
CPTY_A,1,2016-08-05,8732.080641,13
CPTY_A,1,2016-08-05,8933.825840,12
CPTY_A,1,2016-08-05,9135.571038,5
CPTY_A,1,2016-08-05,9337.316237,3
CPTY_A,1,2016-08-05,9539.061435,0
CPTY_A,1,2016-08-05,9740.806634,0
CPTY_A,1,2016-08-05,9942.551833,0
CPTY_A,1,2016-08-05,10144.297031,0
CPTY_A,1,2016-08-05,10346.042230,0
CPTY_A,1,2016-08-05,10547.787428,0
CPTY_A,1,2016-08-05,10749.532627,0
CPTY_A,1,2016-08-05,10951.277826,0
CPTY_A,1,2016-08-05,11153.023024,0
CPTY_A,1,2016-08-05,11354.768223,0
CPTY_A,1,2016-08-05,11556.513421,0
CPTY_A,1,2016-08-05,11758.258620,0
CPTY_A,1,2016-08-05,11960.003819,0
CPTY_A,1,2016-08-05,12161.749017,0
CPTY_A,1,2016-08-05,12363.494216,0
CPTY_A,1,2016-08-05,12565.239414,0
CPTY_A,2,2016-11-07,3108.466728,0
