#Key,Total,Count,Max,Min,Average
PRICING|Run PRICINGAnalytic,2660000,1,2660000,2660000,2660000.00
PRICING|buildMarket(),1080000,1,1080000,1080000,1080000.00
PRICING|buildPortfolio(),570000,1,570000,570000,570000.00
