#Sample,Regressor_0_NPV,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
117,6050.422852,526.075189,0.000000,505.340631,505.740422,139.616631,484.586559
118,6053.485840,526.078946,0.000000,505.340631,505.740422,-80.011822,484.586559
119,6082.616699,526.091968,0.000000,505.340631,505.740422,215.660850,484.586559
120,6083.705078,526.091659,0.000000,505.340631,505.740422,257.726485,484.586559
121,6085.668945,526.090954,0.000000,505.340631,505.740422,-174.876983,484.586559
122,6113.560059,526.060789,0.000000,505.340631,505.740422,-440.415452,484.586559
123,6120.529785,526.047367,0.000000,505.340631,505.740422,237.482720,484.586559
124,6142.632324,525.989238,0.000000,505.340631,505.740422,61.705869,484.586559
125,6158.329102,525.933581,0.000000,505.340631,505.740422,-177.121691,484.586559
126,6164.038574,525.910375,0.000000,505.340631,505.740422,-563.155451,484.586559
127,6165.004395,525.906293,0.000000,505.340631,505.740422,-213.434317,484.586559
128,6177.503906,525.849386,0.000000,505.340631,505.740422,-124.680667,484.586559
129,6187.981934,525.795844,0.000000,505.340631,505.740422,-242.690835,484.586559
130,6191.712402,525.775496,0.000000,505.340631,505.740422,259.297480,484.586559
131,6195.741699,525.752760,0.000000,505.340631,505.740422,-52.145848,484.586559
132,6214.465820,525.636767,0.000000,505.340631,505.740422,-19.708532,484.586559
133,6218.570801,525.609063,0.000000,505.340631,505.740422,-333.489705,484.586559
134,6232.721191,525.507289,0.000000,505.340631,505.740422,-63.764924,484.586559
135,6233.823730,525.498951,0.000000,505.340631,505.740422,-49.131702,484.586559
136,6244.416992,525.415826,0.000000,505.340631,505.740422,-25.514252,484.586559
137,6258.906738,525.293290,0.000000,505.340631,505.740422,-445.377563,484.586559
138,6275.113281,525.144134,0.000000,505.340631,505.740422,-139.437508,484.586559
139,6276.354492,525.132184,0.000000,505.340631,505.740422,-161.739307,484.586559
140,6285.407715,525.042749,0.000000,505.340631,505.740422,-173.480136,484.586559
141,6291.331543,524.982068,0.000000,505.340631,505.740422,292.979430,484.586559
142,6291.576172,524.979525,0.000000,505.340631,505.740422,51.402628,484.586559
143,6317.244629,524.696513,0.000000,505.340631,505.740422,225.563394,484.586559
144,6322.560547,524.633883,0.000000,505.340631,505.740422,-135.108338,484.586559
145,6323.449707,524.623273,0.000000,505.340631,505.740422,-294.665881,484.586559
146,6328.020996,524.568113,0.000000,505.340631,505.740422,-231.607327,484.586559
147,6328.951172,524.556764,0.000000,505.340631,505.740422,35.284416,484.586559
148,6336.723145,524.460288,0.000000,505.340631,505.740422,-113.822130,484.586559
149,6342.050781,524.392448,0.000000,505.340631,505.740422,-233.645588,484.586559
150,6349.640137,524.293412,0.000000,505.340631,505.740422,-132.114480,484.586559
151,6365.849121,524.072455,0.000000,505.340631,505.740422,50.556594,484.586559
152,6371.652832,523.990212,0.000000,505.340631,505.740422,-158.948003,484.586559
153,6420.229492,523.237026,0.000000,505.340631,505.740422,-8.301759,484.586559
