#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
AverageOIS_USD,2016-02-05,0.000000,0,227314,0,0,0,0,0,0.00,0.00
AverageOIS_USD,2016-05-06,0.248634,111,227680,0,0,0,111,111,111.30,111.30
AverageOIS_USD,2016-08-05,0.497268,316,197036,0,0,0,320,320,215.49,215.49
AverageOIS_USD,2016-11-07,0.754098,2183,167943,0,0,1164,2216,2216,896.97,896.97
AverageOIS_USD,2017-02-06,1.003002,3436,139342,0,0,17243,3506,3506,1544.38,1544.38
AverageOIS_USD,2017-05-05,1.244098,3935,110436,0,0,29959,4035,4035,2027.11,2027.11
AverageOIS_USD,2017-08-07,1.501632,3625,82084,0,0,24687,3737,4035,2320.30,2371.53
AverageOIS_USD,2017-11-06,1.750947,2777,53511,0,0,19089,2877,4035,2399.53,2608.43
AverageOIS_USD,2018-02-05,2.000262,1799,24989,0,0,13744,1873,4035,2333.90,2786.29
AverageOIS_USD,2018-05-08,2.252317,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2018-08-06,2.498892,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2018-11-05,2.748207,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2019-02-05,3.000262,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2019-05-07,3.249577,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2019-08-05,3.496152,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2019-11-05,3.748207,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2020-02-05,4.000000,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2020-05-05,4.245902,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2020-08-05,4.497268,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2020-11-05,4.748634,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2021-02-05,5.000262,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2021-05-05,5.244098,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2021-08-05,5.496152,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2021-11-05,5.748207,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2022-02-07,6.005741,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2022-05-05,6.244098,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2022-08-05,6.496152,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2022-11-07,6.753687,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2023-02-06,7.003002,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2023-05-05,7.244098,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2023-08-07,7.501632,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2023-11-06,7.750947,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2024-02-05,8.000000,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2024-05-07,8.251366,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2024-08-05,8.497268,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2024-11-05,8.748634,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2025-02-05,9.000262,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2025-05-06,9.246837,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2025-08-05,9.496152,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2025-11-05,9.748207,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2026-02-05,10.000262,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2026-05-05,10.244098,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2026-08-05,10.496152,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2026-11-05,10.748207,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2027-02-05,11.000262,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2027-05-05,11.244098,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2027-08-05,11.496152,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2027-11-05,11.748207,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2028-02-07,12.005464,0,0,0,0,0,0,4035,0.00,0.00
AverageOIS_USD,2028-05-05,12.245902,0,0,0,0,0,0,4035,0.00,0.00
