#Sample,Regressor_0_NPV,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
64,-29578810.695313,3972610.157878,0.000000,4268250.951798,4291672.231805,-341036.536402,3970726.743748
65,-29518073.958984,3976818.283899,0.000000,4268250.951798,4291672.231805,-924290.208084,3970726.743748
66,-29508056.347656,3977518.321165,0.000000,4268250.951798,4291672.231805,836727.818074,3970726.743748
67,-29501390.638184,3977985.060748,0.000000,4268250.951798,4291672.231805,90486.566697,3970726.743748
68,-29432302.438477,3982866.642219,0.000000,4268250.951798,4291672.231805,-1947088.107208,3970726.743748
69,-29385785.373047,3986198.477524,0.000000,4268250.951798,4291672.231805,-333657.201151,3970726.743748
70,-29369018.369141,3987408.303864,0.000000,4268250.951798,4291672.231805,-2317665.527297,3970726.743748
71,-29355435.238281,3988391.839185,0.000000,4268250.951798,4291672.231805,-131306.181379,3970726.743748
72,-29325394.838867,3990577.951400,0.000000,4268250.951798,4291672.231805,188733.098396,3970726.743748
73,-29086807.244385,4008472.293657,0.000000,4268250.951798,4291672.231805,-478593.775826,3970726.743748
74,-28941748.065430,4019810.036811,0.000000,4268250.951798,4291672.231805,3770768.766300,3970726.743748
75,-28923255.209961,4021280.134460,0.000000,4268250.951798,4291672.231805,535072.216481,3970726.743748
76,-28887527.621094,4024136.076948,0.000000,4268250.951798,4291672.231805,-997263.882234,3970726.743748
77,-28793891.883789,4031719.270935,0.000000,4268250.951798,4291672.231805,-224983.216349,3970726.743748
78,-28745036.269653,4035732.171927,0.000000,4268250.951798,4291672.231805,612975.999932,3970726.743748
79,-28728942.330078,4037062.518180,0.000000,4268250.951798,4291672.231805,-1597889.774720,3970726.743748
80,-28568513.074219,4050550.947920,0.000000,4268250.951798,4291672.231805,1976738.088971,3970726.743748
81,-28480445.082031,4058130.011103,0.000000,4268250.951798,4291672.231805,-2145151.653384,3970726.743748
82,-28418576.746094,4063527.859315,0.000000,4268250.951798,4291672.231805,-1261169.740921,3970726.743748
83,-28412334.167969,4064075.865708,0.000000,4268250.951798,4291672.231805,-56795.139575,3970726.743748
84,-28363282.226563,4068403.270383,0.000000,4268250.951798,4291672.231805,-283154.387439,3970726.743748
85,-28279393.021484,4075891.638286,0.000000,4268250.951798,4291672.231805,-3724522.069084,3970726.743748
86,-28188166.511230,4084159.822923,0.000000,4268250.951798,4291672.231805,529512.659851,3970726.743748
87,-28175776.632813,4085292.753624,0.000000,4268250.951798,4291672.231805,-1331981.810968,3970726.743748
88,-28065250.148438,4095504.527107,0.000000,4268250.951798,4291672.231805,-468278.495881,3970726.743748
89,-27902391.371094,4110894.026682,0.000000,4268250.951798,4291672.231805,707690.646575,3970726.743748
90,-27876555.513672,4113372.671395,0.000000,4268250.951798,4291672.231805,-1364858.068411,3970726.743748
91,-27817015.445068,4119123.463878,0.000000,4268250.951798,4291672.231805,-241428.376639,3970726.743748
92,-27779659.914063,4122758.945894,0.000000,4268250.951798,4291672.231805,1689300.667203,3970726.743748
93,-27727501.304688,4127870.332675,0.000000,4268250.951798,4291672.231805,-3262129.033108,3970726.743748
94,-27618458.721191,4138688.272658,0.000000,4268250.951798,4291672.231805,-43363.233159,3970726.743748
95,-27600719.142578,4140465.016872,0.000000,4268250.951798,4291672.231805,-2450164.773469,3970726.743748
96,-27579965.776299,4142549.569588,0.000000,4268250.951798,4291672.231805,-2328030.069763,3970726.743748
97,-27436134.511719,4157172.290687,0.000000,4268250.951798,4291672.231805,-2348864.609585,3970726.743748
98,-27417134.563477,4159126.798089,0.000000,4268250.951798,4291672.231805,1604566.037957,3970726.743748
99,-27398441.386719,4161054.931798,0.000000,4268250.951798,4291672.231805,1315083.200674,3970726.743748
100,-27184409.914063,4183495.659141,0.000000,4268250.951798,4291672.231805,-81735.876326,3970726.743748
101,-27172349.089844,4184780.023199,0.000000,4268250.951798,4291672.231805,3307638.555982,3970726.743748
102,-27106716.722656,4191806.028784,0.000000,4268250.951798,4291672.231805,-1037160.835831,3970726.743748
103,-26921119.915649,4212008.369512,0.000000,4268250.951798,4291672.231805,184097.738636,3970726.743748
104,-26871554.375000,4217486.466369,0.000000,4268250.951798,4291672.231805,123161.380396,3970726.743748
105,-26870256.476563,4217630.379436,0.000000,4268250.951798,4291672.231805,292156.147775,3970726.743748
106,-26818942.031250,4223339.229028,0.000000,4268250.951798,4291672.231805,243161.984863,3970726.743748
107,-26778889.109863,4227820.928634,0.000000,4268250.951798,4291672.231805,1821229.686550,3970726.743748
108,-26746411.296875,4231471.517656,0.000000,4268250.951798,4291672.231805,-1032891.183138,3970726.743748
109,-26741400.324219,4232036.077043,0.000000,4268250.951798,4291672.231805,-897029.700149,3970726.743748
110,-26718623.341797,4234606.655000,0.000000,4268250.951798,4291672.231805,1691806.627436,3970726.743748
111,-26701090.265625,4236590.340140,0.000000,4268250.951798,4291672.231805,240559.964652,3970726.743748
112,-26695578.671875,4237214.803983,0.000000,4268250.951798,4291672.231805,-3912571.870829,3970726.743748
113,-26430665.011597,4267724.498977,0.000000,4268250.951798,4291672.231805,2753782.731012,3970726.743748
114,-26404719.579102,4270764.316568,0.000000,4268250.951798,4291672.231805,-357395.292165,3970726.743748
115,-26397135.796875,4271654.575948,0.000000,4268250.951798,4291672.231805,2261041.032055,3970726.743748
116,-26384172.931641,4273178.093642,0.000000,4268250.951798,4291672.231805,-702513.236514,3970726.743748
117,-26327955.288818,4279811.668868,0.000000,4268250.951798,4291672.231805,-4300908.353998,3970726.743748
118,-26245518.843750,4289616.130576,0.000000,4268250.951798,4291672.231805,4465508.395149,3970726.743748
119,-26233574.089844,4291044.337370,0.000000,4268250.951798,4291672.231805,1157242.428615,3970726.743748
120,-26205175.734375,4294447.534741,0.000000,4268250.951798,4291672.231805,-1498081.952637,3970726.743748
121,-26148383.425781,4301285.709552,0.000000,4268250.951798,4291672.231805,1634287.915522,3970726.743748
122,-26132393.263672,4303218.781780,0.000000,4268250.951798,4291672.231805,-1488134.955416,3970726.743748
123,-26092715.156250,4308030.183146,0.000000,4268250.951798,4291672.231805,651652.291726,3970726.743748
124,-26025720.128906,4316201.331090,0.000000,4268250.951798,4291672.231805,-646519.708736,3970726.743748
125,-26000030.048828,4319350.351507,0.000000,4268250.951798,4291672.231805,-1182503.247885,3970726.743748
126,-25898342.302734,4331899.850363,0.000000,4268250.951798,4291672.231805,268618.158177,3970726.743748
127,-25857963.527832,4336920.496411,0.000000,4268250.951798,4291672.231805,-2443342.477265,3970726.743748
128,-25830398.855469,4340360.009514,0.000000,4268250.951798,4291672.231805,710625.409730,3970726.743748
129,-25770738.376953,4347838.083760,0.000000,4268250.951798,4291672.231805,-3199945.018757,3970726.743748
130,-25711089.427734,4355360.542695,0.000000,4268250.951798,4291672.231805,-2248246.754459,3970726.743748
131,-25704935.441406,4356139.233647,0.000000,4268250.951798,4291672.231805,2407045.019166,3970726.743748
132,-25679591.811035,4359351.183098,0.000000,4268250.951798,4291672.231805,-375073.331111,3970726.743748
133,-25677128.433594,4359663.819540,0.000000,4268250.951798,4291672.231805,-3482324.710891,3970726.743748
134,-25675720.974609,4359842.480222,0.000000,4268250.951798,4291672.231805,298245.212419,3970726.743748
135,-25661213.572266,4361685.501628,0.000000,4268250.951798,4291672.231805,1999154.557675,3970726.743748
136,-25625944.715820,4366177.250847,0.000000,4268250.951798,4291672.231805,-1488865.490946,3970726.743748
137,-25553845.960938,4375408.731737,0.000000,4268250.951798,4291672.231805,342195.810177,3970726.743748
