#Key,Total,Count,Max,Min,Average
PRICING|Run PRICINGAnalytic,450000,1,450000,450000,450000.00
PRICING|buildMarket(),110000,1,110000,110000,110000.00
PRICING|buildPortfolio(),20000,1,20000,20000,20000.00
XVA|Run XVAAnalytic,51110000,1,51110000,51110000,51110000.00
XVA|buildMarket(),100000,1,100000,100000,100000.00
