#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2018-06-05,2.329029,436018.53,434975.88,1686305.13,0.00,456595.41,480523.29,342781.67,352090.22
CPTY_A,2018-07-05,2.411221,444300.00,443262.31,1730809.00,0.00,466025.54,480523.29,346982.71,356468.14
CPTY_A,2018-08-06,2.498892,452033.06,451612.81,1740351.63,0.00,474960.58,480523.29,351472.69,360820.50
CPTY_A,2018-09-05,2.581084,492905.00,396278.94,1784252.63,0.00,518749.19,518749.19,356799.43,365849.56
CPTY_A,2018-10-05,2.663276,505345.63,408836.75,1782204.50,0.00,532708.38,532708.38,362228.18,370999.02
CPTY_A,2018-11-05,2.748207,512637.56,416220.13,1811057.38,0.00,541304.74,541304.74,367762.42,376262.20
CPTY_A,2018-12-05,2.830399,520401.72,424037.19,1847327.00,0.00,550398.15,550398.15,373065.97,381318.93
CPTY_A,2019-01-07,2.920810,527247.88,431116.84,1854930.38,0.00,558638.16,558638.16,378810.18,386807.68
CPTY_A,2019-02-05,3.000262,534994.69,439280.66,1855520.25,0.00,567738.72,567738.72,383813.33,391599.04
CPTY_A,2019-03-05,3.076974,479377.69,480034.41,1804787.50,0.00,509491.03,567738.72,386946.62,395990.40
CPTY_A,2019-04-05,3.161906,485493.41,486816.50,1772476.88,0.00,516859.41,567738.72,390436.19,400603.70
CPTY_A,2019-05-07,3.249577,493842.84,494170.66,1865738.38,0.00,526661.74,567738.72,394111.45,405112.89
CPTY_A,2019-06-05,3.329029,503364.38,505729.84,1853237.13,0.00,537661.24,567738.72,397537.47,408994.18
CPTY_A,2019-07-05,3.411221,502720.41,504606.88,1842827.88,0.00,537848.04,567738.72,400918.19,412819.06
CPTY_A,2019-08-05,3.496152,504883.13,506596.25,1863014.88,0.00,541071.03,567738.72,404322.90,416582.50
CPTY_A,2019-09-05,3.581084,539066.31,445336.81,1903081.63,0.00,578676.74,578676.74,408458.00,420426.84
CPTY_A,2019-10-07,3.668755,540581.25,445178.72,1885175.38,0.00,581311.22,581311.22,412588.63,424271.45
CPTY_A,2019-11-05,3.748207,544761.75,449251.50,1907092.75,0.00,586729.04,586729.04,416279.94,427715.12
CPTY_A,2019-12-05,3.830399,552286.75,457433.91,1959300.38,0.00,595802.65,595802.65,420132.10,431321.90
CPTY_A,2020-01-06,3.918033,558968.06,464703.56,1997569.25,0.00,604058.10,604058.10,424245.93,435185.46
CPTY_A,2020-02-05,4.000000,565851.13,473102.16,2035765.25,0.00,612492.42,612492.42,428103.44,438818.80
CPTY_A,2020-03-05,4.079235,505967.69,506057.84,1863243.50,0.00,548533.29,612492.42,430442.67,442192.23
CPTY_A,2020-04-06,4.166667,510658.94,511403.69,1993550.00,0.00,554578.48,612492.42,433047.48,445765.74
CPTY_A,2020-05-05,4.245902,517295.00,517389.28,2014427.63,0.00,562667.36,612492.42,435466.39,448877.11
CPTY_A,2020-06-05,4.330601,522279.38,522339.50,1998429.25,0.00,569042.44,612492.42,438078.92,452077.16
CPTY_A,2020-07-06,4.415301,529238.50,528984.31,1989019.13,0.00,577592.55,612492.42,440755.23,455154.43
CPTY_A,2020-08-05,4.497268,533703.06,532934.88,2023123.00,0.00,583411.15,612492.42,443355.28,458022.08
CPTY_A,2020-09-08,4.590164,562661.00,469587.22,2081129.25,0.00,616198.52,616198.52,446853.30,461223.27
CPTY_A,2020-10-05,4.663934,567540.69,473918.22,2086520.88,0.00,622451.06,622451.06,449630.76,463773.44
CPTY_A,2020-11-05,4.748634,572970.94,478935.28,2087207.63,0.00,629461.52,629461.52,452838.33,466728.75
CPTY_A,2020-12-07,4.836066,575844.06,482152.06,2085872.63,0.00,633714.07,633714.07,456108.40,469747.70
CPTY_A,2021-01-05,4.915330,580710.44,487688.53,2102876.50,0.00,640072.91,640072.91,459075.03,472494.37
CPTY_A,2021-02-05,5.000262,584960.25,490928.94,2170016.75,0.00,645839.37,645839.37,462247.29,475438.71
CPTY_A,2021-03-05,5.076974,522382.56,519700.63,2006852.88,0.00,577625.39,645839.37,463990.64,478013.44
CPTY_A,2021-04-06,5.164646,526056.38,523873.72,2034046.00,0.00,582698.40,645839.37,466005.74,480862.33
CPTY_A,2021-05-05,5.244098,530707.56,528350.63,2026030.75,0.00,588775.92,645839.37,467865.80,483361.85
CPTY_A,2021-06-07,5.334509,539930.19,539838.25,2017948.75,0.00,600081.05,645839.37,470106.62,486115.57
CPTY_A,2021-07-06,5.413961,541250.13,539113.81,2001826.88,0.00,602495.13,645839.37,472049.48,488459.59
CPTY_A,2021-08-05,5.496152,546884.25,547176.31,2066764.25,0.00,609758.35,645839.37,474108.84,490813.11
CPTY_A,2021-09-07,5.586563,566788.13,474972.22,2073740.63,0.00,633082.88,645839.37,476681.61,493322.00
CPTY_A,2021-10-05,5.663276,569403.88,476599.81,2079599.00,0.00,636971.43,645839.37,478852.83,495387.93
CPTY_A,2021-11-05,5.748207,572816.06,479946.34,2062891.00,0.00,641867.06,645839.37,481261.42,497610.90
CPTY_A,2021-12-06,5.833139,575345.38,483303.53,2039659.13,0.00,645786.42,645839.37,483656.93,499769.13
CPTY_A,2022-01-05,5.915330,581504.56,489944.69,2009317.25,0.00,653762.85,653762.85,486020.50,501908.83
CPTY_A,2022-02-07,6.005741,584335.06,493105.63,2060646.25,0.00,658122.20,658122.20,488611.34,504260.48
CPTY_A,2022-03-07,6.082454,521653.94,520613.75,1896366.25,0.00,588419.14,658122.20,489870.12,506200.99
CPTY_A,2022-04-05,6.161906,526844.88,526745.25,1904758.38,0.00,595210.11,658122.20,491228.38,508159.88
CPTY_A,2022-05-05,6.244098,529162.63,527869.88,1964845.25,0.00,598802.40,658122.20,492644.39,510133.85
CPTY_A,2022-06-07,6.334509,533728.75,531995.50,1886953.88,0.00,605051.68,658122.20,494248.75,512246.05
CPTY_A,2022-07-05,6.411221,538502.56,537158.25,1939246.88,0.00,611391.43,658122.20,495650.40,513991.51
CPTY_A,2022-08-05,6.496152,544470.31,543066.00,1970793.63,0.00,619207.42,658122.20,497265.80,515875.89
CPTY_A,2022-09-06,6.583824,567625.94,478398.72,1896010.63,0.00,646663.16,658122.20,499255.20,517770.06
CPTY_A,2022-10-05,6.663276,572828.38,483193.19,1942401.13,0.00,653617.46,658122.20,501095.80,519443.60
CPTY_A,2022-11-07,6.753687,578408.00,488458.00,1966904.38,0.00,661166.64,661166.64,503238.65,521340.84
CPTY_A,2022-12-05,6.830399,583279.25,494402.94,1963417.00,0.00,667748.37,667748.37,505086.26,522985.14
CPTY_A,2023-01-05,6.915330,585649.13,496582.13,1962516.00,0.00,671589.94,671589.94,507131.20,524810.25
CPTY_A,2023-02-06,7.003002,587028.94,497559.84,2001562.00,0.00,674341.91,674341.91,509224.52,526682.25
CPTY_A,2023-03-06,7.079714,519772.34,518920.69,1877838.13,0.00,597988.67,674341.91,510186.33,528282.22
CPTY_A,2023-04-05,7.161906,526075.81,525911.31,1967813.88,0.00,606225.66,674341.91,511288.50,529958.44
CPTY_A,2023-05-05,7.244098,531465.69,530651.88,1985044.13,0.00,613433.31,674341.91,512447.44,531596.62
CPTY_A,2023-06-05,7.329029,535142.63,534303.94,1991884.25,0.00,618716.02,674341.91,513678.92,533250.80
CPTY_A,2023-07-05,7.411221,539739.38,539389.63,2004775.13,0.00,625046.17,674341.91,514914.00,534815.53
CPTY_A,2023-08-07,7.501632,545527.00,545486.50,1972977.13,0.00,632879.50,674341.91,516335.74,536497.12
CPTY_A,2023-09-05,7.581084,575363.50,493289.94,2048888.13,0.00,668543.59,674341.91,517930.93,537941.78
CPTY_A,2023-10-05,7.663276,568271.50,482173.88,2019245.50,0.00,661377.58,674341.91,519469.45,539404.73
CPTY_A,2023-11-06,7.750947,565415.69,476097.44,2009216.38,0.00,659196.16,674341.91,521049.90,540931.01
CPTY_A,2023-12-05,7.830399,569763.25,480535.56,2013547.13,0.00,665309.76,674341.91,522513.65,542284.67
CPTY_A,2024-01-05,7.915301,574033.50,484651.72,2040499.75,0.00,671423.27,674341.91,524110.90,543701.15
CPTY_A,2024-02-05,8.000000,575613.31,487371.31,2074596.75,0.00,674403.27,674403.27,525702.11,545084.95
CPTY_A,2024-03-05,8.079235,510648.44,508677.22,1878051.00,0.00,599229.94,674403.27,526423.21,546353.21
CPTY_A,2024-04-05,8.163934,512339.38,510492.59,1900281.50,0.00,602225.20,674403.27,527209.64,547681.71
CPTY_A,2024-05-07,8.251366,514625.19,512487.31,1890301.75,0.00,605962.14,674403.27,528044.11,549024.45
CPTY_A,2024-06-05,8.330601,520471.59,517803.00,1874764.25,0.00,613810.20,674403.27,528859.86,550216.97
CPTY_A,2024-07-05,8.412568,521849.50,519151.41,1893724.50,0.00,616436.73,674403.27,529713.15,551426.97
CPTY_A,2024-08-05,8.497268,525946.63,523263.78,1895554.50,0.00,622321.23,674403.27,530636.26,552652.78
CPTY_A,2024-09-05,8.581967,544066.75,456423.94,1869633.50,0.00,644844.25,674403.27,531763.43,553854.39
CPTY_A,2024-10-07,8.669399,546045.69,458092.66,1896873.25,0.00,648313.24,674403.27,532938.85,555070.14
CPTY_A,2024-11-05,8.748634,546561.63,458445.59,1930189.00,0.00,649946.56,674403.27,533998.57,556150.92
CPTY_A,2024-12-05,8.830601,549964.00,462564.47,1972546.13,0.00,655056.76,674403.27,535122.25,557248.56
CPTY_A,2025-01-06,8.918070,553071.81,465154.25,1964173.50,0.00,659902.06,674403.27,536346.10,558397.62
CPTY_A,2025-02-05,9.000262,553781.13,465546.31,1953638.00,0.00,661823.58,674403.27,537491.98,559457.00
CPTY_A,2025-03-05,9.076974,489689.06,487402.31,1790931.25,0.00,586116.04,674403.27,537902.92,560428.45
CPTY_A,2025-04-07,9.167385,491411.88,489166.44,1808137.50,0.00,589231.04,674403.27,538409.13,561552.50
CPTY_A,2025-05-06,9.246837,493366.75,490013.81,1818479.00,0.00,592505.63,674403.27,538873.94,562522.15
CPTY_A,2025-06-05,9.329029,494796.00,491712.09,1814714.38,0.00,595189.06,674403.27,539370.10,563507.86
CPTY_A,2025-07-07,9.416700,498468.16,496496.25,1848336.00,0.00,600647.16,674403.27,539940.60,564540.32
CPTY_A,2025-08-05,9.496152,505381.31,505696.19,1861036.25,0.00,609935.37,674403.27,540526.23,565459.51
CPTY_A,2025-09-05,9.581084,516679.31,431664.19,1828116.13,0.00,624619.34,674403.27,541271.67,566425.24
CPTY_A,2025-10-06,9.666015,519442.97,433355.19,1819897.63,0.00,629016.36,674403.27,542042.65,567374.01
CPTY_A,2025-11-05,9.748207,522025.56,436068.56,1834773.25,0.00,633172.45,674403.27,542811.01,568276.42
CPTY_A,2025-12-05,9.830399,523907.56,438964.94,1835106.63,0.00,636489.22,674403.27,543594.25,569163.74
CPTY_A,2026-01-05,9.915330,527859.13,442920.34,1885715.88,0.00,642368.34,674403.27,544440.32,570065.19
CPTY_A,2026-02-05,10.000262,530630.75,445845.22,1863077.25,0.00,646827.15,674403.27,545309.88,570951.33
CPTY_A,2026-03-05,10.076974,465920.56,464120.44,1769540.00,0.00,568810.11,674403.27,545488.78,571738.87
CPTY_A,2026-04-07,10.167385,467952.19,466316.19,1754015.00,0.00,572314.04,674403.27,545727.32,572651.79
CPTY_A,2026-05-05,10.244098,470397.09,468914.06,1753232.13,0.00,576178.74,674403.27,545955.35,573413.75
CPTY_A,2026-06-05,10.329029,473357.56,471776.59,1755781.00,0.00,580780.86,674403.27,546241.71,574244.15
CPTY_A,2026-07-06,10.413961,485377.91,488744.16,1800314.50,0.00,596531.49,674403.27,546651.85,575061.00
CPTY_A,2026-08-05,10.496152,497076.63,505226.81,1873296.00,0.00,611904.31,674403.27,547162.82,575838.91
CPTY_A,2026-09-08,10.589303,499632.97,421503.44,1808143.13,0.00,616186.71,674403.27,547770.00,576705.95
CPTY_A,2026-10-05,10.663276,492928.38,411213.09,1777734.00,0.00,608809.15,674403.27,548193.43,577383.69
CPTY_A,2026-11-05,10.748207,493744.31,411888.47,1798584.25,0.00,610843.32,674403.27,548688.49,578150.33
CPTY_A,2026-12-07,10.835878,495465.34,414375.09,1794886.00,0.00,614037.58,674403.27,549217.22,578929.10
CPTY_A,2027-01-05,10.915330,497478.53,416406.69,1805303.13,0.00,617503.30,674403.27,549714.27,579624.05
CPTY_A,2027-02-05,11.000262,499747.00,418895.00,1768108.13,0.00,621363.17,674403.27,550267.46,580355.83
CPTY_A,2027-03-05,11.076974,431189.81,431605.91,1623518.50,0.00,536937.22,674403.27,550175.14,581007.14
CPTY_A,2027-04-05,11.161906,432893.22,433370.81,1633675.88,0.00,539965.67,674403.27,550097.46,581717.80
CPTY_A,2027-05-05,11.244098,435410.09,435697.75,1655038.75,0.00,543989.72,674403.27,550052.81,582395.31
CPTY_A,2027-06-07,11.334509,438363.66,439073.19,1632136.88,0.00,548661.18,674403.27,550041.71,583129.22
CPTY_A,2027-07-06,11.413961,437990.56,438576.59,1625040.75,0.00,549057.35,674403.27,550034.86,583764.57
CPTY_A,2027-08-05,11.496152,437390.00,437950.75,1631318.63,0.00,549197.57,674403.27,550028.87,584412.60
CPTY_A,2027-09-07,11.586563,449468.66,370242.81,1636197.00,0.00,565375.09,674403.27,550148.62,585114.80
CPTY_A,2027-10-05,11.663276,453563.63,373599.84,1628649.13,0.00,571393.35,674403.27,550288.35,585702.07
CPTY_A,2027-11-05,11.748207,455462.97,375229.19,1653436.50,0.00,574751.89,674403.27,550465.21,586343.32
CPTY_A,2027-12-06,11.833139,456911.72,376987.53,1630976.88,0.00,577550.53,674403.27,550659.61,586975.37
CPTY_A,2028-01-05,11.915301,459292.63,379724.88,1627447.50,0.00,581505.73,674403.27,550872.31,587578.22
CPTY_A,2028-02-07,12.005464,462566.34,383370.44,1638795.25,0.00,586699.96,674403.27,551141.38,588230.30
