#Scenario,TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
no_shift,BermSwp,2031-11-05,15.748207,22139,1712,0,0,96207,30377,63563,54051.35,59493.03
no_shift,BermSwp,2032-02-05,16.000000,22276,1855,0,0,94724,30720,63563,53684.18,59557.08
no_shift,BermSwp,2032-05-05,16.245902,22738,1222,0,0,89952,31513,63563,53348.59,59617.72
no_shift,BermSwp,2032-08-05,16.497268,22845,1359,0,0,93696,31823,63563,53020.60,59677.84
no_shift,BermSwp,2032-11-05,16.748634,16969,1911,0,0,72715,23757,63563,52581.40,59736.16
no_shift,BermSwp,2033-02-07,17.005741,17078,1964,0,0,76714,24033,63563,52149.78,59794.02
no_shift,BermSwp,2033-05-05,17.244098,17384,1205,0,0,69586,24582,63563,51768.72,59846.12
no_shift,BermSwp,2033-08-05,17.496152,17404,1256,0,0,71308,24734,63563,51379.25,59899.67
no_shift,BermSwp,2033-11-07,17.753687,11423,1796,0,0,50594,16318,63563,50870.66,59952.82
no_shift,BermSwp,2034-02-06,18.003002,11446,1799,0,0,49823,16434,63563,50393.76,60002.82
no_shift,BermSwp,2034-05-05,18.244098,11712,883,0,0,47421,16897,63563,49951.09,60049.87
no_shift,BermSwp,2034-08-07,18.501632,11728,868,0,0,46159,17007,63563,49492.53,60098.78
no_shift,BermSwp,2034-11-06,18.750947,5767,1642,0,0,29408,8406,63563,48946.23,60144.84
no_shift,BermSwp,2035-02-05,19.000262,5798,1733,0,0,29410,8492,63563,48415.41,60189.70
no_shift,BermSwp,2035-05-07,19.249577,5893,502,0,0,23524,8675,63563,47900.70,60233.39
no_shift,BermSwp,2035-08-06,19.498892,5881,522,0,0,23469,8700,63563,47399.48,60275.97
no_shift,BermSwp,2035-11-05,19.748207,656,2103,0,0,4777,975,63563,46813.38,60317.47
no_shift,BermSwp,2036-02-05,20.000000,645,2144,0,0,5216,964,63563,46236.16,60358.34
no_shift,BermSwp,2036-05-05,20.245902,0,0,0,0,0,0,63563,0.00,0.00
no_shift,BermSwp,2036-08-05,20.497268,0,0,0,0,0,0,63563,0.00,0.00
no_shift,BermSwp,2036-11-05,20.748634,0,0,0,0,0,0,63563,0.00,0.00
no_shift,BermSwp,2037-02-05,21.000262,0,0,0,0,0,0,63563,0.00,0.00
no_shift,BermSwp,2037-05-05,21.244098,0,0,0,0,0,0,63563,0.00,0.00
no_shift,BermSwp,2037-08-05,21.496152,0,0,0,0,0,0,63563,0.00,0.00
no_shift,BermSwp,2037-11-05,21.748207,0,0,0,0,0,0,63563,0.00,0.00
no_shift,BermSwp,2038-02-05,22.000262,0,0,0,0,0,0,63563,0.00,0.00
