#Scenario,TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
no_shift,Swap_USD,2023-08-07,7.501632,713571,445181,0,0,2208580,829632,858437,669557.31,680832.96
no_shift,Swap_USD,2023-11-06,7.750947,694728,456943,0,0,2233737,811777,858437,674131.92,686545.73
no_shift,Swap_USD,2024-02-05,8.000000,668403,460603,0,0,2150068,784935,858437,677581.41,691896.99
no_shift,Swap_USD,2024-05-06,8.248634,709395,419207,0,0,2289401,837254,858437,682394.33,696916.92
no_shift,Swap_USD,2024-08-05,8.497268,680987,424649,0,0,2186573,807759,858437,686062.54,701643.07
no_shift,Swap_USD,2024-11-05,8.748634,654512,431037,0,0,2210156,780294,858437,688769.99,706148.08
no_shift,Swap_USD,2025-02-05,9.000262,624638,432894,0,0,2159589,748455,858437,690438.67,710405.76
no_shift,Swap_USD,2025-05-05,9.244098,664266,394894,0,0,2172352,799844,858437,693324.50,714310.45
no_shift,Swap_USD,2025-08-05,9.496152,635413,398356,0,0,2042703,768984,858437,695332.72,718135.98
no_shift,Swap_USD,2025-11-05,9.748207,604547,399945,0,0,2023184,735340,858437,696367.18,721763.68
no_shift,Swap_USD,2026-02-05,10.000262,572840,399687,0,0,1949920,700308,858437,696466.51,725208.51
no_shift,Swap_USD,2026-05-05,10.244098,611269,364923,0,0,1980595,750956,858437,697763.50,728379.69
no_shift,Swap_USD,2026-08-05,10.496152,581156,367147,0,0,1915973,717584,858437,698239.46,731502.89
no_shift,Swap_USD,2026-11-05,10.748207,553232,371661,0,0,1853960,686570,858437,697965.79,734479.61
no_shift,Swap_USD,2027-02-05,11.000262,524759,375054,0,0,1782166,654537,858437,696970.70,737319.91
no_shift,Swap_USD,2027-05-05,11.244098,555858,335683,0,0,1848211,696730,858437,696965.47,739946.42
no_shift,Swap_USD,2027-08-05,11.496152,528597,340026,0,0,1816096,665921,858437,696284.82,742544.34
no_shift,Swap_USD,2027-11-05,11.748207,496409,339242,0,0,1680442,628543,858437,694831.43,745030.79
no_shift,Swap_USD,2028-02-07,12.005464,468184,341860,0,0,1633111,595878,858437,692711.02,747460.90
no_shift,Swap_USD,2028-05-05,12.245902,498135,303694,0,0,1662163,637074,858437,691618.64,749639.82
no_shift,Swap_USD,2028-08-07,12.502732,468738,305469,0,0,1540746,602585,858437,689789.71,751874.73
no_shift,Swap_USD,2028-11-06,12.751366,439169,306729,0,0,1486498,567404,858437,687403.37,753952.55
no_shift,Swap_USD,2029-02-05,13.000262,408725,306477,0,0,1403136,530722,858437,684403.63,755952.95
no_shift,Swap_USD,2029-05-07,13.249577,437303,269172,0,0,1473499,570678,858437,682263.66,757881.38
no_shift,Swap_USD,2029-08-06,13.498892,405888,267701,0,0,1352295,532340,858437,679494.67,759738.57
no_shift,Swap_USD,2029-11-05,13.748207,376354,268841,0,0,1292564,496081,858437,676168.58,761528.41
no_shift,Swap_USD,2030-02-05,14.000262,346988,268305,0,0,1246916,459693,858437,672271.25,763273.11
no_shift,Swap_USD,2030-05-06,14.246837,374108,230730,0,0,1274322,498081,858437,669256.47,764920.15
no_shift,Swap_USD,2030-08-05,14.496152,344031,230163,0,0,1188236,460335,858437,665663.29,766528.52
no_shift,Swap_USD,2030-11-05,14.748207,314871,229572,0,0,1080549,423455,858437,661523.82,768099.29
no_shift,Swap_USD,2031-02-05,15.000262,287009,229445,0,0,988592,387943,858437,656926.73,769617.27
no_shift,Swap_USD,2031-05-05,15.244098,310463,190815,0,0,1028067,421704,858437,653164.25,771037.98
no_shift,Swap_USD,2031-08-05,15.496152,281023,189440,0,0,940295,383652,858437,648780.46,772459.58
no_shift,Swap_USD,2031-11-05,15.748207,251660,188207,0,0,886956,345308,858437,643923.29,773835.68
no_shift,Swap_USD,2032-02-05,16.000000,224687,188539,0,0,805389,309862,858437,638666.15,775167.06
no_shift,Swap_USD,2032-05-05,16.245902,247189,152281,0,0,845200,342586,858437,634184.61,776427.45
no_shift,Swap_USD,2032-08-05,16.497268,219177,151781,0,0,751213,305303,858437,629173.50,777677.02
no_shift,Swap_USD,2032-11-05,16.748634,191241,151149,0,0,682193,267742,858437,623749.07,778889.08
no_shift,Swap_USD,2033-02-07,17.005741,163900,150637,0,0,588427,230653,858437,617805.90,780091.75
no_shift,Swap_USD,2033-05-05,17.244098,184351,113793,0,0,622456,260677,858437,612869.49,781174.68
no_shift,Swap_USD,2033-08-05,17.496152,157288,113462,0,0,532665,223538,858437,607260.67,782287.75
no_shift,Swap_USD,2033-11-07,17.753687,130905,113587,0,0,462517,187007,858437,601164.49,783392.37
no_shift,Swap_USD,2034-02-06,18.003002,104935,113673,0,0,377598,150659,858437,594925.65,784431.63
no_shift,Swap_USD,2034-05-05,18.244098,123006,76464,0,0,395252,177460,858437,589408.84,785409.61
no_shift,Swap_USD,2034-08-07,18.501632,96279,75688,0,0,320177,139622,858437,583148.02,786426.12
no_shift,Swap_USD,2034-11-06,18.750947,70746,75872,0,0,248202,103109,858437,576765.36,787383.59
no_shift,Swap_USD,2035-02-05,19.000262,46358,76724,0,0,174740,67904,858437,570088.25,788315.93
no_shift,Swap_USD,2035-05-07,19.249577,61486,38414,0,0,198256,90515,858437,563876.95,789224.12
no_shift,Swap_USD,2035-08-06,19.498892,35742,37665,0,0,127446,52880,858437,557343.29,790109.08
no_shift,Swap_USD,2035-11-05,19.748207,12567,40167,0,0,56349,18686,858437,550542.91,790971.70
no_shift,Swap_USD,2036-02-05,20.000000,496,52265,0,0,3508,742,858437,543621.11,791821.07
no_shift,Swap_USD,2036-05-05,20.245902,0,0,0,0,0,0,858437,0.00,0.00
no_shift,Swap_USD,2036-08-05,20.497268,0,0,0,0,0,0,858437,0.00,0.00
no_shift,Swap_USD,2036-11-05,20.748634,0,0,0,0,0,0,858437,0.00,0.00
no_shift,Swap_USD,2037-02-05,21.000262,0,0,0,0,0,0,858437,0.00,0.00
no_shift,Swap_USD,2037-05-05,21.244098,0,0,0,0,0,0,858437,0.00,0.00
no_shift,Swap_USD,2037-08-05,21.496152,0,0,0,0,0,0,858437,0.00,0.00
no_shift,Swap_USD,2037-11-05,21.748207,0,0,0,0,0,0,858437,0.00,0.00
no_shift,Swap_USD,2038-02-05,22.000262,0,0,0,0,0,0,858437,0.00,0.00
