#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
OIS_EUR,2016-02-05,0.000000,3373,0,0,0,3373,3373,3373,3373.41,3373.41
OIS_EUR,2016-05-06,0.248634,20059,16943,0,0,91314,20160,20160,20160.45,20160.45
OIS_EUR,2016-08-05,0.497268,8411,54531,0,0,57485,8496,20160,14328.01,20160.45
OIS_EUR,2016-11-07,0.754098,26391,25420,0,0,121381,26795,26795,18574.13,22420.17
OIS_EUR,2017-02-06,1.003002,5905,55008,0,0,40522,6025,26795,15459.97,23505.90
OIS_EUR,2017-05-05,1.244098,22470,20942,0,0,98642,23040,26795,16928.90,24143.37
OIS_EUR,2017-08-07,1.501632,3820,50888,0,0,29617,3937,26795,14700.75,24598.19
OIS_EUR,2017-11-06,1.750947,13912,13132,0,0,63028,14411,26795,14659.55,24911.05
OIS_EUR,2018-02-05,2.000262,0,48672,0,0,0,0,26795,12832.36,25145.91
OIS_EUR,2018-05-08,2.252317,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2018-08-06,2.498892,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2018-11-05,2.748207,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2019-02-05,3.000262,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2019-05-07,3.249577,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2019-08-05,3.496152,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2019-11-05,3.748207,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2020-02-05,4.000000,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2020-05-05,4.245902,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2020-08-05,4.497268,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2020-11-05,4.748634,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2021-02-05,5.000262,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2021-05-05,5.244098,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2021-08-05,5.496152,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2021-11-05,5.748207,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2022-02-07,6.005741,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2022-05-05,6.244098,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2022-08-05,6.496152,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2022-11-07,6.753687,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2023-02-06,7.003002,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2023-05-05,7.244098,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2023-08-07,7.501632,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2023-11-06,7.750947,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2024-02-05,8.000000,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2024-05-07,8.251366,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2024-08-05,8.497268,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2024-11-05,8.748634,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2025-02-05,9.000262,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2025-05-06,9.246837,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2025-08-05,9.496152,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2025-11-05,9.748207,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2026-02-05,10.000262,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2026-05-05,10.244098,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2026-08-05,10.496152,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2026-11-05,10.748207,0,0,0,0,0,0,26795,0.00,0.00
OIS_EUR,2027-02-05,11.000262,0,0,0,0,0,0,26795,0.00,0.00
