#Portfolio,Sample,AsOfDate,Time,InitialMargin,Currency,SimmSide,Depth
CPTY_A,98,2016-11-07,0.754098,3606966.000000,,Call,0
CPTY_A,98,2017-02-06,1.003002,3509976.250000,,Call,0
CPTY_A,98,2017-05-05,1.244098,3362997.500000,,Call,0
CPTY_A,98,2017-08-07,1.501632,3584996.000000,,Call,0
CPTY_A,98,2017-11-06,1.750947,3733652.250000,,Call,0
CPTY_A,98,2018-02-05,2.000262,3665575.750000,,Call,0
CPTY_A,98,2018-05-08,2.252317,3547108.750000,,Call,0
CPTY_A,98,2018-08-06,2.498892,3274533.500000,,Call,0
CPTY_A,98,2018-11-05,2.748207,4055153.750000,,Call,0
CPTY_A,98,2019-02-05,3.000262,4426696.000000,,Call,0
CPTY_A,98,2019-05-07,3.249577,4134471.250000,,Call,0
CPTY_A,98,2019-08-05,3.496152,3923534.500000,,Call,0
CPTY_A,98,2019-11-05,3.748207,3862522.750000,,Call,0
CPTY_A,98,2020-02-05,4.000000,3261237.250000,,Call,0
CPTY_A,98,2020-05-05,4.245902,3330212.750000,,Call,0
CPTY_A,98,2020-08-05,4.497268,3698297.750000,,Call,0
CPTY_A,98,2020-11-05,4.748634,2920630.750000,,Call,0
CPTY_A,98,2021-02-05,5.000262,2471732.750000,,Call,0
CPTY_A,98,2021-05-05,5.244098,3104655.500000,,Call,0
CPTY_A,98,2021-08-05,5.496152,2920539.000000,,Call,0
CPTY_A,98,2021-11-05,5.748207,2494389.250000,,Call,0
CPTY_A,98,2022-02-07,6.005741,3451332.250000,,Call,0
CPTY_A,98,2022-05-05,6.244098,3067590.250000,,Call,0
CPTY_A,98,2022-08-05,6.496152,2738906.500000,,Call,0
CPTY_A,98,2022-11-07,6.753687,3542748.000000,,Call,0
CPTY_A,98,2023-02-06,7.003002,3745941.500000,,Call,0
CPTY_A,98,2023-05-05,7.244098,3125452.000000,,Call,0
CPTY_A,98,2023-08-07,7.501632,3767768.500000,,Call,0
CPTY_A,98,2023-11-06,7.750947,3180100.500000,,Call,0
CPTY_A,98,2024-02-05,8.000000,3432916.500000,,Call,0
CPTY_A,98,2024-05-07,8.251366,3846033.750000,,Call,0
CPTY_A,98,2024-08-05,8.497268,3254421.750000,,Call,0
CPTY_A,98,2024-11-05,8.748634,3822606.500000,,Call,0
CPTY_A,98,2025-02-05,9.000262,2683298.500000,,Call,0
CPTY_A,98,2025-05-06,9.246837,2950321.250000,,Call,0
CPTY_A,98,2025-08-05,9.496152,3129855.750000,,Call,0
CPTY_A,98,2025-11-05,9.748207,2731720.750000,,Call,0
CPTY_A,98,2026-02-05,10.000262,348510.500000,,Call,0
CPTY_A,98,2026-05-05,10.244098,330416.312500,,Call,0
CPTY_A,98,2026-08-05,10.496152,339320.968750,,Call,0
CPTY_A,98,2026-11-05,10.748207,315026.968750,,Call,0
CPTY_A,98,2027-02-05,11.000262,296895.000000,,Call,0
CPTY_A,98,2027-05-05,11.244098,284857.031250,,Call,0
CPTY_A,98,2027-08-05,11.496152,301140.531250,,Call,0
CPTY_A,98,2027-11-05,11.748207,315952.187500,,Call,0
CPTY_A,98,2028-02-07,12.005464,243834.828125,,Call,0
CPTY_A,98,2028-05-05,12.245902,263794.437500,,Call,0
CPTY_A,98,2028-08-07,12.502732,249979.812500,,Call,0
CPTY_A,98,2028-11-06,12.751366,225135.000000,,Call,0
CPTY_A,98,2029-02-05,13.000262,236470.703125,,Call,0
CPTY_A,98,2029-05-08,13.252317,223943.625000,,Call,0
CPTY_A,98,2029-08-06,13.498892,198620.296875,,Call,0
CPTY_A,98,2029-11-05,13.748207,204736.484375,,Call,0
CPTY_A,98,2030-02-05,14.000262,196714.062500,,Call,0
CPTY_A,98,2030-05-07,14.249577,169109.703125,,Call,0
CPTY_A,98,2030-08-05,14.496152,180927.406250,,Call,0
CPTY_A,98,2030-11-05,14.748207,172294.437500,,Call,0
CPTY_A,98,2031-02-05,15.000262,162579.046875,,Call,0
CPTY_A,98,2031-05-06,15.246837,105734.164063,,Call,0
CPTY_A,98,2031-08-05,15.496152,157403.109375,,Call,0
CPTY_A,98,2031-11-05,15.748207,105232.070313,,Call,0
CPTY_A,98,2032-02-05,16.000000,136197.734375,,Call,0
CPTY_A,98,2032-05-05,16.245902,92014.867188,,Call,0
CPTY_A,98,2032-08-05,16.497268,102596.296875,,Call,0
CPTY_A,98,2032-11-05,16.748634,80606.070313,,Call,0
CPTY_A,98,2033-02-07,17.005741,99572.726563,,Call,0
CPTY_A,98,2033-05-05,17.244098,80261.421875,,Call,0
CPTY_A,98,2033-08-05,17.496152,90220.679688,,Call,0
CPTY_A,98,2033-11-07,17.753687,69555.625000,,Call,0
