#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2018-11-05,2.748207,505841.06,408583.34,2031644.38,0.00,534128.20,534128.20,369493.63,377790.70
CPTY_A,2018-12-05,2.830399,510336.94,413847.56,2172133.75,0.00,539753.21,539753.21,374437.78,382493.92
CPTY_A,2019-01-07,2.920810,515584.16,418709.38,2218419.00,0.00,546280.03,546280.03,379757.00,387563.77
CPTY_A,2019-02-05,3.000262,522020.41,426183.72,2234870.00,0.00,553970.33,553970.33,384370.47,391970.49
CPTY_A,2019-03-05,3.076974,465274.91,466450.72,2066920.25,0.00,494502.33,553970.33,387116.17,396009.33
CPTY_A,2019-04-05,3.161906,471584.16,472825.91,2081628.25,0.00,502051.54,553970.33,390203.44,400252.30
CPTY_A,2019-05-07,3.249577,478060.31,479446.59,2131988.50,0.00,509830.39,553970.33,393430.89,404399.50
CPTY_A,2019-06-05,3.329029,482162.09,484167.28,2138431.00,0.00,515014.33,553970.33,396332.65,407969.22
CPTY_A,2019-07-05,3.411221,486527.31,489771.72,2186150.25,0.00,520523.44,553970.33,399324.97,411487.05
CPTY_A,2019-08-05,3.496152,494565.81,498289.03,2252809.75,0.00,530014.22,553970.33,402499.78,414948.37
CPTY_A,2019-09-05,3.581084,528191.06,436736.44,2292892.50,0.00,567002.35,567002.35,406401.24,418554.59
CPTY_A,2019-10-07,3.668755,536841.50,444603.16,2337561.00,0.00,577289.74,577289.74,410484.92,422347.84
CPTY_A,2019-11-05,3.748207,544087.00,451167.63,2333385.00,0.00,586002.35,586002.35,414205.42,425816.88
CPTY_A,2019-12-05,3.830399,551791.69,458125.78,2306292.50,0.00,595268.55,595268.55,418090.63,429452.94
CPTY_A,2020-01-06,3.918033,559875.50,464915.09,2350507.75,0.00,605038.74,605038.74,422272.06,433380.23
CPTY_A,2020-02-05,4.000000,566554.19,470797.06,2383757.50,0.00,613253.45,613253.45,426185.61,437066.15
CPTY_A,2020-03-05,4.079235,511375.00,507220.56,2284895.00,0.00,554395.51,613253.45,428675.96,440488.41
CPTY_A,2020-04-06,4.166667,520716.00,516102.03,2408701.75,0.00,565500.49,613253.45,431547.03,444113.65
CPTY_A,2020-05-05,4.245902,531415.56,524884.38,2453572.50,0.00,578026.41,613253.45,434280.56,447270.05
CPTY_A,2020-06-05,4.330601,540351.75,531783.69,2522763.50,0.00,588733.00,613253.45,437301.39,450516.41
CPTY_A,2020-07-06,4.415301,543228.88,535542.88,2579784.00,0.00,592861.17,613253.45,440285.52,453638.23
CPTY_A,2020-08-05,4.497268,545231.25,537963.06,2675553.00,0.00,596013.03,613253.45,443123.81,456547.37
CPTY_A,2020-09-08,4.590164,568212.44,470322.75,2755093.75,0.00,622278.21,622278.21,446749.56,459901.45
CPTY_A,2020-10-05,4.663934,574888.00,477413.88,2666000.25,0.00,630509.28,630509.28,449656.13,462599.99
CPTY_A,2020-11-05,4.748634,575720.63,479447.41,2654872.25,0.00,632482.28,632482.28,452917.12,465630.11
CPTY_A,2020-12-07,4.836066,578606.88,483973.53,2689153.75,0.00,636754.52,636754.52,456240.74,468723.89
CPTY_A,2021-01-05,4.915330,581436.94,487394.50,2750094.25,0.00,640873.63,640873.63,459218.14,471499.99
CPTY_A,2021-02-05,5.000262,585024.00,492213.41,2653043.00,0.00,645909.76,645909.76,462389.17,474462.41
CPTY_A,2021-03-05,5.076974,521589.09,521563.66,2486862.75,0.00,576748.00,645909.76,464117.12,477052.95
CPTY_A,2021-04-06,5.164646,526485.63,526863.94,2507980.75,0.00,583173.86,645909.76,466138.14,479919.34
CPTY_A,2021-05-05,5.244098,528012.56,528933.75,2527283.50,0.00,585786.08,645909.76,467950.89,482434.22
CPTY_A,2021-06-07,5.334509,532043.06,533875.38,2602712.50,0.00,591315.25,645909.76,470041.71,485204.86
CPTY_A,2021-07-06,5.413961,535400.56,537857.00,2513776.50,0.00,595983.69,645909.76,471889.96,487563.27
CPTY_A,2021-08-05,5.496152,543490.13,545042.94,2627866.75,0.00,605974.01,645909.76,473895.11,489931.25
CPTY_A,2021-09-07,5.586563,569276.25,480812.66,2619723.25,0.00,635862.06,645909.76,476516.33,492455.55
CPTY_A,2021-10-05,5.663276,573979.75,484610.28,2621056.50,0.00,642090.31,645909.76,478759.12,494534.17
CPTY_A,2021-11-05,5.748207,580727.69,491685.22,2645736.25,0.00,650732.44,650732.44,481300.08,496842.05
CPTY_A,2021-12-06,5.833139,583921.50,494590.47,2585472.75,0.00,655412.55,655412.55,483835.19,499150.86
CPTY_A,2022-01-05,5.915330,586058.38,496996.88,2599728.50,0.00,658882.54,658882.54,486267.42,501370.29
CPTY_A,2022-02-07,6.005741,590503.88,502044.97,2573353.50,0.00,665070.03,665070.03,488959.13,503834.64
CPTY_A,2022-03-07,6.082454,526983.00,529310.69,2466118.25,0.00,594430.29,665070.03,490289.34,505868.15
CPTY_A,2022-04-05,6.161906,532812.88,535888.56,2532337.50,0.00,601952.60,665070.03,491729.13,507920.91
CPTY_A,2022-05-05,6.244098,536689.88,538721.88,2513648.75,0.00,607320.28,665070.03,493250.67,509989.48
CPTY_A,2022-06-07,6.334509,539393.81,542511.88,2575420.00,0.00,611473.79,665070.03,494938.04,512202.91
CPTY_A,2022-07-05,6.411221,542934.44,546220.56,2525447.00,0.00,616423.17,665070.03,496391.65,514032.02
CPTY_A,2022-08-05,6.496152,548260.50,551643.38,2622586.25,0.00,623517.88,665070.03,498053.72,516006.71
CPTY_A,2022-09-06,6.583824,566878.44,481654.47,2543779.50,0.00,645811.56,665070.03,500021.28,517991.66
CPTY_A,2022-10-05,6.663276,571825.13,486172.06,2595359.50,0.00,652472.74,665070.03,501839.09,519745.40
CPTY_A,2022-11-07,6.753687,575181.94,489302.06,2637532.50,0.00,657479.00,665070.03,503922.63,521690.85
CPTY_A,2022-12-05,6.830399,579266.25,493484.59,2750323.00,0.00,663154.24,665070.03,505710.96,523301.14
CPTY_A,2023-01-05,6.915330,581484.13,496316.66,2683948.25,0.00,666813.77,666813.77,507689.57,525063.71
CPTY_A,2023-02-06,7.003002,586788.00,501711.63,2737647.50,0.00,674065.10,674065.10,509772.44,526929.07
CPTY_A,2023-03-06,7.079714,523077.41,526367.81,2557749.50,0.00,601791.09,674065.10,510769.51,528523.37
CPTY_A,2023-04-05,7.161906,529247.50,533232.75,2586444.25,0.00,609880.53,674065.10,511906.93,530193.64
CPTY_A,2023-05-05,7.244098,530075.44,534272.25,2580345.75,0.00,611828.66,674065.10,513040.65,531826.01
CPTY_A,2023-06-05,7.329029,532168.69,536158.13,2602223.00,0.00,615277.68,674065.10,514225.41,533474.33
CPTY_A,2023-07-05,7.411221,537134.69,540435.81,2642812.25,0.00,622029.80,674065.10,515420.98,535033.51
CPTY_A,2023-08-07,7.501632,542414.63,545541.13,2640189.00,0.00,629268.74,674065.10,516793.09,536709.14
CPTY_A,2023-09-05,7.581084,556484.00,473154.66,2601982.75,0.00,646606.55,674065.10,518153.57,538148.67
CPTY_A,2023-10-05,7.663276,557103.56,473881.97,2580883.25,0.00,648379.85,674065.10,519550.30,539606.43
CPTY_A,2023-11-06,7.750947,560208.56,476657.47,2772965.50,0.00,653125.38,674065.10,521061.18,541127.30
CPTY_A,2023-12-05,7.830399,562997.63,480063.72,2600279.00,0.00,657409.58,674065.10,522444.65,542476.17
CPTY_A,2024-01-05,7.915301,563098.56,479584.09,2639355.25,0.00,658633.11,674065.10,523905.44,543887.62
CPTY_A,2024-02-05,8.000000,567260.13,484044.50,2662575.50,0.00,664616.48,674065.10,525395.21,545265.87
CPTY_A,2024-03-05,8.079235,503159.19,505473.53,2400977.00,0.00,590441.53,674065.10,526033.14,546529.03
CPTY_A,2024-04-05,8.163934,507569.25,510080.34,2431320.25,0.00,596618.21,674065.10,526765.45,547852.20
CPTY_A,2024-05-07,8.251366,511746.00,513750.69,2409930.00,0.00,602571.94,674065.10,527568.69,549189.55
CPTY_A,2024-06-05,8.330601,512686.31,515757.09,2414761.75,0.00,604628.75,674065.10,528301.64,550377.28
CPTY_A,2024-07-05,8.412568,516703.34,520504.28,2534368.50,0.00,610357.83,674065.10,529101.14,551582.43
CPTY_A,2024-08-05,8.497268,520324.41,524218.63,2537632.00,0.00,615668.81,674065.10,529964.04,552803.32
CPTY_A,2024-09-05,8.581967,537572.19,455607.72,2480598.75,0.00,637146.68,674065.10,531021.87,554000.10
CPTY_A,2024-10-07,8.669399,541651.75,459459.44,2458315.25,0.00,643096.35,674065.10,532152.15,555210.97
CPTY_A,2024-11-05,8.748634,543453.06,460623.66,2439688.75,0.00,646250.00,674065.10,533185.52,556287.41
CPTY_A,2024-12-05,8.830601,545837.56,464359.03,2467591.75,0.00,650141.86,674065.10,534271.13,557380.65
CPTY_A,2025-01-06,8.918070,548808.13,467144.44,2462454.00,0.00,654814.77,674065.10,535453.43,558525.10
CPTY_A,2025-02-05,9.000262,550184.44,468984.91,2492394.75,0.00,657525.21,674065.10,536568.21,559580.23
CPTY_A,2025-03-05,9.076974,484818.38,488674.09,2255052.25,0.00,580286.22,674065.10,536937.68,560547.77
CPTY_A,2025-04-07,9.167385,485931.06,491020.72,2323136.75,0.00,582659.26,674065.10,537388.60,561667.31
CPTY_A,2025-05-06,9.246837,490426.88,495018.94,2292497.50,0.00,588975.02,674065.10,537831.85,562633.07
CPTY_A,2025-06-05,9.329029,492315.16,496829.19,2320744.00,0.00,592204.89,674065.10,538310.89,563614.82
CPTY_A,2025-07-07,9.416700,497379.47,501325.63,2333030.00,0.00,599335.32,674065.10,538879.04,564643.14
CPTY_A,2025-08-05,9.496152,500430.09,504866.06,2327676.00,0.00,603959.86,674065.10,539423.56,565558.64
CPTY_A,2025-09-05,9.581084,515723.75,436977.72,2379457.75,0.00,623464.16,674065.10,540168.54,566520.50
CPTY_A,2025-10-06,9.666015,518986.81,439383.06,2317286.25,0.00,628463.95,674065.10,540944.35,567465.45
CPTY_A,2025-11-05,9.748207,520738.13,440488.03,2366520.25,0.00,631610.86,674065.10,541708.81,568364.24
CPTY_A,2025-12-05,9.830399,521612.06,441970.91,2378008.25,0.00,633700.45,674065.10,542477.95,569248.01
CPTY_A,2026-01-05,9.915330,524216.16,444299.63,2431668.00,0.00,637935.10,674065.10,543295.60,570145.84
CPTY_A,2026-02-05,10.000262,528800.25,448377.81,2383632.00,0.00,644595.76,674065.10,544155.94,571028.41
CPTY_A,2026-03-05,10.076974,462599.16,464908.41,2144681.00,0.00,564755.21,674065.10,544312.75,571812.79
CPTY_A,2026-04-07,10.167385,463615.09,466064.31,2164292.50,0.00,567009.67,674065.10,544514.58,572722.05
CPTY_A,2026-05-05,10.244098,464917.63,467385.69,2253878.00,0.00,569467.07,674065.10,544701.43,573480.95
CPTY_A,2026-06-05,10.329029,467856.13,470902.63,2139546.75,0.00,574030.93,674065.10,544942.60,574308.01
CPTY_A,2026-07-06,10.413961,469257.72,473260.78,2098500.50,0.00,576719.71,674065.10,545201.76,575121.59
CPTY_A,2026-08-05,10.496152,472998.78,477379.94,2092569.25,0.00,582264.34,674065.10,545491.98,575896.38
CPTY_A,2026-09-08,10.589303,487990.28,410263.22,2135692.75,0.00,601828.03,674065.10,545987.55,576759.94
CPTY_A,2026-10-05,10.663276,489858.66,411251.78,2076837.25,0.00,605017.79,674065.10,546397.05,577434.96
CPTY_A,2026-11-05,10.748207,491599.06,413065.38,2068963.75,0.00,608189.32,674065.10,546885.33,578198.52
CPTY_A,2026-12-07,10.835878,493676.94,415853.19,2138240.50,0.00,611821.20,674065.10,547410.72,578974.16
CPTY_A,2027-01-05,10.915330,496431.97,418556.94,2101659.50,0.00,616204.21,674065.10,547911.46,579666.32
CPTY_A,2027-02-05,11.000262,498177.97,420435.94,2231991.50,0.00,619412.29,674065.10,548463.51,580395.16
CPTY_A,2027-03-05,11.076974,430113.47,433991.44,2023354.00,0.00,535596.88,674065.10,548374.40,581043.86
CPTY_A,2027-04-05,11.161906,432678.34,437486.47,2065475.00,0.00,539697.64,674065.10,548308.38,581751.67
CPTY_A,2027-05-05,11.244098,434155.63,438764.53,1984998.63,0.00,542422.40,674065.10,548265.35,582426.46
CPTY_A,2027-06-07,11.334509,437558.00,441422.91,2027754.00,0.00,547652.80,674065.10,548260.47,583157.42
CPTY_A,2027-07-06,11.413961,437783.03,442538.97,1981852.88,0.00,548797.17,674065.10,548264.20,583790.23
CPTY_A,2027-08-05,11.496152,437844.50,443247.34,1979154.63,0.00,549768.27,674065.10,548274.96,584435.65
CPTY_A,2027-09-07,11.586563,455286.19,380562.00,1998621.50,0.00,572692.80,674065.10,548465.49,585135.03
CPTY_A,2027-10-05,11.663276,455344.88,380829.38,1967256.63,0.00,573637.33,674065.10,548631.05,585719.95
CPTY_A,2027-11-05,11.748207,456826.66,382431.41,1870856.38,0.00,576472.71,674065.10,548832.33,586358.62
CPTY_A,2027-12-06,11.833139,457295.81,383538.94,1915979.25,0.00,578036.06,674065.10,549041.94,586988.13
CPTY_A,2028-01-05,11.915301,456630.13,383482.47,1904084.75,0.00,578134.74,674065.10,549242.55,587588.57
CPTY_A,2028-02-07,12.005464,459680.16,386005.31,1969059.88,0.00,583039.24,674065.10,549496.37,588238.03
CPTY_A,2028-03-06,12.081967,392198.63,397719.56,1783467.88,0.00,498204.01,674065.10,549171.59,588781.48
CPTY_A,2028-04-05,12.163934,393439.91,399308.19,1822199.38,0.00,500594.08,674065.10,548844.24,589356.17
CPTY_A,2028-05-05,12.245902,395908.88,401333.63,1815275.63,0.00,504555.22,674065.10,548547.80,589923.16
CPTY_A,2028-06-06,12.333333,395305.09,401069.81,1803157.50,0.00,504660.24,674065.10,548236.68,590519.65
CPTY_A,2028-07-05,12.412568,396851.03,403268.19,1808582.13,0.00,507430.79,674065.10,547976.19,591052.96
CPTY_A,2028-08-07,12.502732,397206.94,403960.88,1868545.38,0.00,508795.07,674065.10,547693.64,591651.61
CPTY_A,2028-09-05,12.581967,410036.47,337524.97,1845586.13,0.00,526055.03,674065.10,547557.37,592170.60
CPTY_A,2028-10-05,12.663934,410703.94,337979.94,1829916.25,0.00,527768.82,674065.10,547429.29,592700.67
CPTY_A,2028-11-06,12.751366,412552.84,340169.28,1813634.75,0.00,531064.99,674065.10,547317.08,593258.55
CPTY_A,2028-12-05,12.830601,413748.13,341453.06,1853053.13,0.00,533441.43,674065.10,547231.39,593757.57
CPTY_A,2029-01-05,12.915330,416094.88,343838.00,1889520.25,0.00,537369.20,674065.10,547166.69,594284.42
CPTY_A,2029-02-05,13.000262,418976.56,346271.06,1912442.88,0.00,542000.68,674065.10,547132.95,594805.63
CPTY_A,2029-03-05,13.076974,361979.50,361194.47,1731170.50,0.00,468978.73,674065.10,546674.48,595270.58
CPTY_A,2029-04-05,13.161906,349643.31,356419.16,1706679.38,0.00,453757.78,674065.10,546074.90,595779.03
CPTY_A,2029-05-08,13.252317,350688.66,357268.06,1664837.13,0.00,455929.16,674065.10,545459.90,596313.12
CPTY_A,2029-06-05,13.329029,353109.97,359692.31,1695941.63,0.00,459774.32,674065.10,544966.76,596760.61
CPTY_A,2029-07-05,13.411221,354420.41,361678.00,1702197.63,0.00,462231.58,674065.10,544459.71,597234.37
CPTY_A,2029-08-06,13.498892,355038.47,363000.84,1748188.25,0.00,463841.41,674065.10,543936.12,597733.36
CPTY_A,2029-09-05,13.581084,365886.16,296114.53,1695645.13,0.00,478791.29,674065.10,543541.86,598195.32
CPTY_A,2029-10-05,13.663276,366769.41,296279.41,1689560.25,0.00,480728.13,674065.10,543164.01,598651.72
CPTY_A,2029-11-05,13.748207,368565.63,297903.50,1720436.50,0.00,483894.79,674065.10,542797.86,599117.59
CPTY_A,2029-12-05,13.830399,370820.03,300203.22,1680004.13,0.00,487646.91,674065.10,542470.11,599562.99
CPTY_A,2030-01-07,13.920810,372172.63,301492.34,1690782.50,0.00,490301.81,674065.10,542131.29,600046.86
CPTY_A,2030-02-05,14.000262,373225.75,302678.22,1725135.88,0.00,492462.65,674065.10,541849.42,600466.92
CPTY_A,2030-03-05,14.076974,308781.00,315413.91,1532061.75,0.00,408048.05,674065.10,541120.27,600867.99
CPTY_A,2030-04-05,14.161906,309769.63,317019.88,1514804.88,0.00,410042.89,674065.10,540334.18,601306.96
CPTY_A,2030-05-07,14.249577,311018.91,317857.50,1516793.38,0.00,412411.23,674065.10,539547.13,601754.61
CPTY_A,2030-06-05,14.329029,311565.59,318693.63,1547427.00,0.00,413786.02,674065.10,538849.80,602155.56
CPTY_A,2030-07-05,14.411221,313318.47,320425.41,1581961.25,0.00,416791.11,674065.10,538153.66,602565.69
CPTY_A,2030-08-05,14.496152,314393.28,321981.91,1548630.63,0.00,418924.17,674065.10,537455.11,602984.59
CPTY_A,2030-09-05,14.581084,324372.84,255598.23,1542117.75,0.00,432948.62,674065.10,536846.38,603398.62
CPTY_A,2030-10-07,14.668755,325457.91,255857.13,1549747.00,0.00,435150.93,674065.10,536238.58,603820.98
CPTY_A,2030-11-05,14.748207,327054.03,256952.19,1571989.25,0.00,437972.89,674065.10,535709.19,604199.40
CPTY_A,2030-12-05,14.830399,328265.53,258253.28,1589016.38,0.00,440310.60,674065.10,535180.48,604586.60
CPTY_A,2031-01-06,14.918070,330059.09,259918.64,1588807.75,0.00,443484.85,674065.10,534641.60,604994.92
CPTY_A,2031-02-05,15.000262,331320.75,260863.02,1547726.13,0.00,445904.55,674065.10,534155.38,605373.38
CPTY_A,2031-03-05,15.076974,265294.94,270384.66,1301492.50,0.00,357586.81,674065.10,533256.99,605722.88
CPTY_A,2031-04-07,15.167385,266327.97,271332.13,1351704.00,0.00,359622.11,674065.10,532221.98,606130.26
CPTY_A,2031-05-06,15.246837,266061.84,270937.25,1366063.00,0.00,359828.08,674065.10,531323.62,606484.27
CPTY_A,2031-06-05,15.329029,267532.53,272568.09,1307270.63,0.00,362406.09,674065.10,530417.91,606846.63
CPTY_A,2031-07-07,15.416700,267812.25,273470.03,1324248.88,0.00,363414.99,674065.10,529468.21,607228.89
CPTY_A,2031-08-05,15.496152,267641.94,273816.28,1333377.88,0.00,363755.42,674065.10,528618.56,607571.57
CPTY_A,2031-09-05,15.581084,276193.78,208761.36,1304748.63,0.00,376009.78,674065.10,527786.70,607934.02
CPTY_A,2031-10-06,15.666015,276726.13,209026.61,1325106.38,0.00,377368.28,674065.10,526971.23,608292.54
