#Key,Total,Count,Max,Min,Average
PRICING|Run PRICINGAnalytic,3220000,1,3220000,3220000,3220000.00
PRICING|buildMarket(),1050000,1,1050000,1050000,1050000.00
PRICING|buildPortfolio(),1190000,1,1190000,1190000,1190000.00
XVA|Run XVAAnalytic,1200000,1,1200000,1200000,1200000.00
XVA|buildMarket(),1050000,1,1050000,1050000,1050000.00
