#TradeId,TradeType,Maturity,MaturityTime,NPV,NpvCurrency,NPV(Base),BaseCurrency,Notional,NotionalCurrency,Notional(Base),NettingSet,CounterParty
BermSwp,Swaption,2036-03-03,20.073770,52289.126872,EUR,52289.126872,EUR,1000000.00,EUR,1000000.00,CPTY_A,CPTY_A
