#Key,Total,Count,Max,Min,Average
PRICING|Run PRICINGAnalytic,3770000,1,3770000,3770000,3770000.00
PRICING|buildMarket(),1720000,1,1720000,1720000,1720000.00
PRICING|buildPortfolio(),340000,1,340000,340000,340000.00
