#Sample,Regressor_0_NPV,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
1737,-22832435.591797,8558014.920459,0.000000,8006975.878423,8238989.020262,-1439750.305444,11138628.005967
1738,-22824222.384766,8562193.528737,0.000000,8006975.878423,8238989.020262,669783.409001,11138628.005967
1739,-22813288.004883,8567762.855606,0.000000,8006975.878423,8238989.020262,-687680.624371,11138628.005967
1740,-22811361.489746,8568744.850308,0.000000,8006975.878423,8238989.020262,1565395.677633,11138628.005967
1741,-22806584.216797,8571180.907929,0.000000,8006975.878423,8238989.020262,2495876.543883,11138628.005967
1742,-22798772.136719,8575167.432535,0.000000,8006975.878423,8238989.020262,7732224.025672,11138628.005967
1743,-22797946.972656,8575588.728674,0.000000,8006975.878423,8238989.020262,4244742.833127,11138628.005967
1744,-22780651.193359,8584428.612669,0.000000,8006975.878423,8238989.020262,-446703.829600,11138628.005967
1745,-22775387.492188,8587122.428690,0.000000,8006975.878423,8238989.020262,-3177211.087581,11138628.005967
1746,-22763776.328125,8593070.520818,0.000000,8006975.878423,8238989.020262,-436460.412115,11138628.005967
1747,-22760314.195313,8594845.628323,0.000000,8006975.878423,8238989.020262,1094716.466131,11138628.005967
1748,-22749392.640381,8600449.990766,0.000000,8006975.878423,8238989.020262,-4217667.720832,11138628.005967
1749,-22742140.742188,8604175.179572,0.000000,8006975.878423,8238989.020262,-2338322.016618,11138628.005967
1750,-22706347.841797,8622606.882801,0.000000,8006975.878423,8238989.020262,4030662.250612,11138628.005967
1751,-22698194.074219,8626816.235308,0.000000,8006975.878423,8238989.020262,1270199.278641,11138628.005967
1752,-22675594.763672,8638503.399831,0.000000,8006975.878423,8238989.020262,-3215424.678952,11138628.005967
1753,-22664189.503906,8644412.924445,0.000000,8006975.878423,8238989.020262,-9582613.909997,11138628.005967
1754,-22661847.512695,8645627.342912,0.000000,8006975.878423,8238989.020262,-1206885.159822,11138628.005967
1755,-22648377.913574,8652618.080101,0.000000,8006975.878423,8238989.020262,-939369.411345,11138628.005967
1756,-22628078.800781,8663173.247334,0.000000,8006975.878423,8238989.020262,848743.078172,11138628.005967
1757,-22620500.074219,8667120.166335,0.000000,8006975.878423,8238989.020262,-1177314.012523,11138628.005967
1758,-22616585.417969,8669160.177822,0.000000,8006975.878423,8238989.020262,2323236.803354,11138628.005967
1759,-22581865.411133,8687292.192312,0.000000,8006975.878423,8238989.020262,3457895.949127,11138628.005967
1760,-22527163.232422,8715999.839403,0.000000,8006975.878423,8238989.020262,-875564.494248,11138628.005967
1761,-22492821.167969,8734109.535901,0.000000,8006975.878423,8238989.020262,-396335.754420,11138628.005967
1762,-22482642.007141,8739490.159809,0.000000,8006975.878423,8238989.020262,1387403.660666,11138628.005967
1763,-22474476.333008,8743810.694201,0.000000,8006975.878423,8238989.020262,4199333.946170,11138628.005967
1764,-22465165.451172,8748741.749033,0.000000,8006975.878423,8238989.020262,-1034466.602392,11138628.005967
1765,-22463510.972656,8749618.473029,0.000000,8006975.878423,8238989.020262,-6324691.268582,11138628.005967
1766,-22457981.068359,8752549.938118,0.000000,8006975.878423,8238989.020262,2521866.448518,11138628.005967
1767,-22455537.474609,8753845.861866,0.000000,8006975.878423,8238989.020262,2219046.402236,11138628.005967
1768,-22449458.561523,8757071.176441,0.000000,8006975.878423,8238989.020262,1710619.848172,11138628.005967
1769,-22439325.033203,8762452.368014,0.000000,8006975.878423,8238989.020262,-11464148.715471,11138628.005967
1770,-22439107.281250,8762568.063575,0.000000,8006975.878423,8238989.020262,1168122.434156,11138628.005967
1771,-22423356.277344,8770943.886049,0.000000,8006975.878423,8238989.020262,-7768494.551477,11138628.005967
1772,-22411699.162109,8777151.637451,0.000000,8006975.878423,8238989.020262,662777.837525,11138628.005967
1773,-22368794.125000,8800064.840086,0.000000,8006975.878423,8238989.020262,-2466106.516161,11138628.005967
1774,-22363934.039063,8802666.767864,0.000000,8006975.878423,8238989.020262,-368392.225597,11138628.005967
1775,-22354264.459961,8807847.412797,0.000000,8006975.878423,8238989.020262,2040627.138541,11138628.005967
1776,-22349840.111328,8810219.552304,0.000000,8006975.878423,8238989.020262,-1722427.295967,11138628.005967
1777,-22321819.092773,8825268.162269,0.000000,8006975.878423,8238989.020262,589763.527840,11138628.005967
1778,-22315238.156250,8828808.678378,0.000000,8006975.878423,8238989.020262,49551.462808,11138628.005967
1779,-22286587.036133,8844250.426260,0.000000,8006975.878423,8238989.020262,7290788.206280,11138628.005967
1780,-22261735.958984,8857680.286877,0.000000,8006975.878423,8238989.020262,648581.199521,11138628.005967
1781,-22242580.386719,8868055.053486,0.000000,8006975.878423,8238989.020262,7044915.815314,11138628.005967
1782,-22229313.372314,8875252.154956,0.000000,8006975.878423,8238989.020262,-1696187.226315,11138628.005967
1783,-22225699.644531,8877214.176168,0.000000,8006975.878423,8238989.020262,6297380.699681,11138628.005967
1784,-22218583.019531,8881080.098500,0.000000,8006975.878423,8238989.020262,5523767.884260,11138628.005967
1785,-22218578.230469,8881082.700951,0.000000,8006975.878423,8238989.020262,522537.208100,11138628.005967
1786,-22210426.794922,8885514.102746,0.000000,8006975.878423,8238989.020262,-213396.543101,11138628.005967
1787,-22206592.904297,8887599.570996,0.000000,8006975.878423,8238989.020262,-548226.959749,11138628.005967
1788,-22160607.126953,8912675.069957,0.000000,8006975.878423,8238989.020262,-1344120.170124,11138628.005967
1789,-22157466.285156,8914391.845850,0.000000,8006975.878423,8238989.020262,1576875.142334,11138628.005967
1790,-22152568.359375,8917070.085080,0.000000,8006975.878423,8238989.020262,1014029.975989,11138628.005967
1791,-22138729.603516,8924644.145825,0.000000,8006975.878423,8238989.020262,-713061.477201,11138628.005967
1792,-22125918.103516,8931665.020730,0.000000,8006975.878423,8238989.020262,4743063.902832,11138628.005967
1793,-22117322.337891,8936380.477528,0.000000,8006975.878423,8238989.020262,501679.907085,11138628.005967
1794,-22097372.634766,8947339.472594,0.000000,8006975.878423,8238989.020262,8736348.562585,11138628.005967
1795,-22093945.214844,8949224.368600,0.000000,8006975.878423,8238989.020262,-1812280.174807,11138628.005967
1796,-22079600.400879,8957119.931403,0.000000,8006975.878423,8238989.020262,5398039.127652,11138628.005967
1797,-22073528.390625,8960465.288893,0.000000,8006975.878423,8238989.020262,7489550.078636,11138628.005967
1798,-22021019.554688,8989475.119749,0.000000,8006975.878423,8238989.020262,6789438.761977,11138628.005967
1799,-21992854.193359,9005094.734181,0.000000,8006975.878423,8238989.020262,-2757721.298002,11138628.005967
1800,-21978768.549805,9012921.534627,0.000000,8006975.878423,8238989.020262,2763433.034506,11138628.005967
1801,-21971831.244141,9016780.054263,0.000000,8006975.878423,8238989.020262,541058.073722,11138628.005967
1802,-21970384.194336,9017585.212877,0.000000,8006975.878423,8238989.020262,-412769.627567,11138628.005967
1803,-21946980.384766,9030622.323413,0.000000,8006975.878423,8238989.020262,4043060.995058,11138628.005967
1804,-21945694.449219,9031339.467205,0.000000,8006975.878423,8238989.020262,-2140326.011221,11138628.005967
1805,-21938848.769531,9035158.604770,0.000000,8006975.878423,8238989.020262,-6578744.353985,11138628.005967
1806,-21922454.199219,9044314.690211,0.000000,8006975.878423,8238989.020262,1813026.463787,11138628.005967
1807,-21908317.015625,9052221.044794,0.000000,8006975.878423,8238989.020262,-332773.328331,11138628.005967
