#Key,Total,Count,Max,Min,Average
PRICING|Run PRICINGAnalytic,90000,1,90000,90000,90000.00
PRICING|buildMarket(),10000,1,10000,10000,10000.00
PRICING|buildPortfolio(),80000,1,80000,80000,80000.00
XVA|Run XVAAnalytic,2100000,1,2100000,2100000,2100000.00
XVA|buildMarket(),0,1,0,0,0.00
XVA_SENSITIVITY|Run XVA_SENSITIVITYAnalytic,35570000,1,35570000,35570000,35570000.00
XVA_SENSITIVITY|buildMarket(),0,1,0,0,0.00
