#Key,Total,Count,Max,Min,Average
PRICING|Run PRICINGAnalytic,230000,1,230000,230000,230000.00
PRICING|buildMarket(),10000,1,10000,10000,10000.00
PRICING|buildPortfolio(),10000,1,10000,10000,10000.00
XVA|Run XVAAnalytic,8660000,1,8660000,8660000,8660000.00
XVA|buildMarket(),0,1,0,0,0.00
