#NettingSet,TimeStep,Date,Bound,Count
CPTY_A,0,2016-05-06,-1700084.505400,0
CPTY_A,0,2016-05-06,-1297539.574247,0
CPTY_A,0,2016-05-06,-894994.643094,0
CPTY_A,0,2016-05-06,-492449.711941,0
CPTY_A,0,2016-05-06,-89904.780788,0
CPTY_A,0,2016-05-06,312640.150365,0
CPTY_A,0,2016-05-06,715185.081518,0
CPTY_A,0,2016-05-06,1117730.012671,0
CPTY_A,0,2016-05-06,1520274.943824,0
CPTY_A,0,2016-05-06,1922819.874976,0
CPTY_A,0,2016-05-06,2325364.806129,0
CPTY_A,0,2016-05-06,2727909.737282,0
CPTY_A,0,2016-05-06,3130454.668435,0
CPTY_A,0,2016-05-06,3532999.599588,0
CPTY_A,0,2016-05-06,3935544.530741,0
CPTY_A,0,2016-05-06,4338089.461894,0
CPTY_A,0,2016-05-06,4740634.393047,0
CPTY_A,0,2016-05-06,5143179.324200,0
CPTY_A,0,2016-05-06,5545724.255353,0
CPTY_A,0,2016-05-06,5948269.186506,1
CPTY_A,0,2016-05-06,6350814.117659,14
CPTY_A,0,2016-05-06,6753359.048812,153
CPTY_A,0,2016-05-06,7155903.979965,527
CPTY_A,0,2016-05-06,7558448.911118,508
CPTY_A,0,2016-05-06,7960993.842271,256
CPTY_A,0,2016-05-06,8363538.773423,142
CPTY_A,0,2016-05-06,8766083.704576,103
CPTY_A,0,2016-05-06,9168628.635729,53
CPTY_A,0,2016-05-06,9571173.566882,44
CPTY_A,0,2016-05-06,9973718.498035,29
CPTY_A,0,2016-05-06,10376263.429188,27
CPTY_A,0,2016-05-06,10778808.360341,18
CPTY_A,0,2016-05-06,11181353.291494,19
CPTY_A,0,2016-05-06,11583898.222647,11
CPTY_A,0,2016-05-06,11986443.153800,11
CPTY_A,0,2016-05-06,12388988.084953,7
CPTY_A,0,2016-05-06,12791533.016106,11
CPTY_A,0,2016-05-06,13194077.947259,6
CPTY_A,0,2016-05-06,13596622.878412,9
CPTY_A,0,2016-05-06,13999167.809565,6
CPTY_A,0,2016-05-06,14401712.740718,8
CPTY_A,0,2016-05-06,14804257.671871,1
CPTY_A,0,2016-05-06,15206802.603023,6
CPTY_A,0,2016-05-06,15609347.534176,1
CPTY_A,0,2016-05-06,16011892.465329,2
CPTY_A,0,2016-05-06,16414437.396482,1
CPTY_A,0,2016-05-06,16816982.327635,7
CPTY_A,0,2016-05-06,17219527.258788,2
CPTY_A,0,2016-05-06,17622072.189941,0
CPTY_A,0,2016-05-06,18024617.121094,3
CPTY_A,1,2016-08-05,-3866144.077529,0
CPTY_A,1,2016-08-05,-3434382.193860,0
CPTY_A,1,2016-08-05,-3002620.310192,0
CPTY_A,1,2016-08-05,-2570858.426524,0
CPTY_A,1,2016-08-05,-2139096.542856,0
CPTY_A,1,2016-08-05,-1707334.659188,0
CPTY_A,1,2016-08-05,-1275572.775519,0
CPTY_A,1,2016-08-05,-843810.891851,0
CPTY_A,1,2016-08-05,-412049.008183,0
CPTY_A,1,2016-08-05,19712.875485,0
CPTY_A,1,2016-08-05,451474.759153,0
CPTY_A,1,2016-08-05,883236.642821,0
CPTY_A,1,2016-08-05,1314998.526490,0
CPTY_A,1,2016-08-05,1746760.410158,0
CPTY_A,1,2016-08-05,2178522.293826,14
CPTY_A,1,2016-08-05,2610284.177494,17
CPTY_A,1,2016-08-05,3042046.061162,19
CPTY_A,1,2016-08-05,3473807.944831,32
CPTY_A,1,2016-08-05,3905569.828499,72
CPTY_A,1,2016-08-05,4337331.712167,112
CPTY_A,1,2016-08-05,4769093.595835,125
CPTY_A,1,2016-08-05,5200855.479503,142
CPTY_A,1,2016-08-05,5632617.363172,157
CPTY_A,1,2016-08-05,6064379.246840,154
CPTY_A,1,2016-08-05,6496141.130508,207
CPTY_A,1,2016-08-05,6927903.014176,178
CPTY_A,1,2016-08-05,7359664.897844,205
CPTY_A,1,2016-08-05,7791426.781512,153
CPTY_A,1,2016-08-05,8223188.665181,105
CPTY_A,1,2016-08-05,8654950.548849,79
CPTY_A,1,2016-08-05,9086712.432517,55
CPTY_A,1,2016-08-05,9518474.316185,48
CPTY_A,1,2016-08-05,9950236.199853,31
CPTY_A,1,2016-08-05,10381998.083522,22
CPTY_A,1,2016-08-05,10813759.967190,12
CPTY_A,1,2016-08-05,11245521.850858,14
CPTY_A,1,2016-08-05,11677283.734526,8
CPTY_A,1,2016-08-05,12109045.618194,11
CPTY_A,1,2016-08-05,12540807.501863,3
CPTY_A,1,2016-08-05,12972569.385531,8
CPTY_A,1,2016-08-05,13404331.269199,4
CPTY_A,1,2016-08-05,13836093.152867,3
CPTY_A,1,2016-08-05,14267855.036535,2
CPTY_A,1,2016-08-05,14699616.920203,1
CPTY_A,1,2016-08-05,15131378.803872,1
CPTY_A,1,2016-08-05,15563140.687540,0
CPTY_A,1,2016-08-05,15994902.571208,2
CPTY_A,1,2016-08-05,16426664.454876,0
CPTY_A,1,2016-08-05,16858426.338544,0
CPTY_A,1,2016-08-05,17290188.222213,1
CPTY_A,2,2016-11-07,-6273482.467288,0
CPTY_A,2,2016-11-07,-5796402.377512,0
CPTY_A,2,2016-11-07,-5319322.287736,0
CPTY_A,2,2016-11-07,-4842242.197959,0
CPTY_A,2,2016-11-07,-4365162.108183,0
CPTY_A,2,2016-11-07,-3888082.018407,0
CPTY_A,2,2016-11-07,-3411001.928631,0
CPTY_A,2,2016-11-07,-2933921.838854,0
CPTY_A,2,2016-11-07,-2456841.749078,0
CPTY_A,2,2016-11-07,-1979761.659302,0
CPTY_A,2,2016-11-07,-1502681.569526,0
CPTY_A,2,2016-11-07,-1025601.479749,0
CPTY_A,2,2016-11-07,-548521.389973,0
CPTY_A,2,2016-11-07,-71441.300197,0
CPTY_A,2,2016-11-07,405638.789579,0
CPTY_A,2,2016-11-07,882718.879356,0
CPTY_A,2,2016-11-07,1359798.969132,0
CPTY_A,2,2016-11-07,1836879.058908,0
CPTY_A,2,2016-11-07,2313959.148684,0
CPTY_A,2,2016-11-07,2791039.238461,3
CPTY_A,2,2016-11-07,3268119.328237,102
CPTY_A,2,2016-11-07,3745199.418013,363
CPTY_A,2,2016-11-07,4222279.507789,332
CPTY_A,2,2016-11-07,4699359.597566,263
CPTY_A,2,2016-11-07,5176439.687342,202
CPTY_A,2,2016-11-07,5653519.777118,199
CPTY_A,2,2016-11-07,6130599.866894,144
CPTY_A,2,2016-11-07,6607679.956671,98
CPTY_A,2,2016-11-07,7084760.046447,68
CPTY_A,2,2016-11-07,7561840.136223,49
CPTY_A,2,2016-11-07,8038920.225999,33
CPTY_A,2,2016-11-07,8516000.315776,30
CPTY_A,2,2016-11-07,8993080.405552,22
CPTY_A,2,2016-11-07,9470160.495328,13
CPTY_A,2,2016-11-07,9947240.585104,21
CPTY_A,2,2016-11-07,10424320.674881,8
CPTY_A,2,2016-11-07,10901400.764657,7
CPTY_A,2,2016-11-07,11378480.854433,2
CPTY_A,2,2016-11-07,11855560.944209,6
CPTY_A,2,2016-11-07,12332641.033986,1
CPTY_A,2,2016-11-07,12809721.123762,2
CPTY_A,2,2016-11-07,13286801.213538,3
CPTY_A,2,2016-11-07,13763881.303314,2
CPTY_A,2,2016-11-07,14240961.393091,4
CPTY_A,2,2016-11-07,14718041.482867,2
CPTY_A,2,2016-11-07,15195121.572643,1
CPTY_A,2,2016-11-07,15672201.662419,2
CPTY_A,2,2016-11-07,16149281.752196,2
CPTY_A,2,2016-11-07,16626361.841972,0
CPTY_A,2,2016-11-07,17103441.931748,2
CPTY_A,3,2017-02-06,-8064514.054033,0
CPTY_A,3,2017-02-06,-7510689.247666,0
CPTY_A,3,2017-02-06,-6956864.441299,0
CPTY_A,3,2017-02-06,-6403039.634932,0
CPTY_A,3,2017-02-06,-5849214.828565,0
CPTY_A,3,2017-02-06,-5295390.022198,0
CPTY_A,3,2017-02-06,-4741565.215831,0
CPTY_A,3,2017-02-06,-4187740.409463,0
CPTY_A,3,2017-02-06,-3633915.603096,0
CPTY_A,3,2017-02-06,-3080090.796729,0
CPTY_A,3,2017-02-06,-2526265.990362,0
CPTY_A,3,2017-02-06,-1972441.183995,0
CPTY_A,3,2017-02-06,-1418616.377628,0
CPTY_A,3,2017-02-06,-864791.571261,0
CPTY_A,3,2017-02-06,-310966.764894,0
CPTY_A,3,2017-02-06,242858.041473,0
CPTY_A,3,2017-02-06,796682.847840,0
CPTY_A,3,2017-02-06,1350507.654208,0
CPTY_A,3,2017-02-06,1904332.460575,0
CPTY_A,3,2017-02-06,2458157.266942,0
CPTY_A,3,2017-02-06,3011982.073309,133
CPTY_A,3,2017-02-06,3565806.879676,486
CPTY_A,3,2017-02-06,4119631.686043,314
CPTY_A,3,2017-02-06,4673456.492410,219
CPTY_A,3,2017-02-06,5227281.298777,162
CPTY_A,3,2017-02-06,5781106.105144,143
CPTY_A,3,2017-02-06,6334930.911512,97
CPTY_A,3,2017-02-06,6888755.717879,80
