#Sample,Regressor_0_NPV,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
78,-35192159.738281,9114216.267259,0.000000,7960993.842271,8187161.879957,2630789.830807,11049379.189569
79,-35180989.399414,9107893.836976,0.000000,7960993.842271,8187161.879957,4029828.277037,11049379.189569
80,-35180950.535156,9107871.850356,0.000000,7960993.842271,8187161.879957,5029186.282319,11049379.189569
81,-35170642.898438,9102043.127956,0.000000,7960993.842271,8187161.879957,2548333.594106,11049379.189569
82,-35138017.085938,9083628.275792,0.000000,7960993.842271,8187161.879957,4155124.184451,11049379.189569
83,-35133002.132813,9080802.338058,0.000000,7960993.842271,8187161.879957,6753518.789067,11049379.189569
84,-35050465.671875,9034471.475950,0.000000,7960993.842271,8187161.879957,2773075.681770,11049379.189569
85,-35038086.351563,9027551.716822,0.000000,7960993.842271,8187161.879957,2030380.336709,11049379.189569
86,-34939640.703125,8972797.468692,0.000000,7960993.842271,8187161.879957,199335.864061,11049379.189569
87,-34922640.117188,8963391.749987,0.000000,7960993.842271,8187161.879957,-8522776.450211,11049379.189569
88,-34914921.933594,8959126.476741,0.000000,7960993.842271,8187161.879957,-337597.183351,11049379.189569
89,-34858412.210938,8927990.958426,0.000000,7960993.842271,8187161.879957,10116301.143047,11049379.189569
90,-34853572.890625,8925332.268258,0.000000,7960993.842271,8187161.879957,4220555.906213,11049379.189569
91,-34798629.570313,8895232.139667,0.000000,7960993.842271,8187161.879957,-3893662.958398,11049379.189569
92,-34791676.789063,8891434.360697,0.000000,7960993.842271,8187161.879957,-136912.398564,11049379.189569
93,-34751952.859375,8869784.868502,0.000000,7960993.842271,8187161.879957,-2696734.367289,11049379.189569
94,-34732292.375000,8859100.711940,0.000000,7960993.842271,8187161.879957,2709355.866943,11049379.189569
95,-34720665.601563,8852791.972214,0.000000,7960993.842271,8187161.879957,-6790005.269770,11049379.189569
96,-34594689.621094,8784900.321886,0.000000,7960993.842271,8187161.879957,-489058.449010,11049379.189569
97,-34558440.859375,8765523.853026,0.000000,7960993.842271,8187161.879957,-2326955.148378,11049379.189569
98,-34534338.726563,8752680.017749,0.000000,7960993.842271,8187161.879957,-533815.055944,11049379.189569
99,-34514465.289063,8742113.623676,0.000000,7960993.842271,8187161.879957,-1054761.000177,11049379.189569
100,-34476374.882813,8721922.496497,0.000000,7960993.842271,8187161.879957,-1566006.239204,11049379.189569
101,-34471177.734375,8719173.803226,0.000000,7960993.842271,8187161.879957,-4453644.825857,11049379.189569
102,-34397406.882813,8680320.081779,0.000000,7960993.842271,8187161.879957,-1874602.801721,11049379.189569
103,-34371527.238281,8666762.184754,0.000000,7960993.842271,8187161.879957,-8141150.168200,11049379.189569
104,-34362397.312500,8661988.210622,0.000000,7960993.842271,8187161.879957,1750023.919881,11049379.189569
105,-34330732.652344,8645467.645289,0.000000,7960993.842271,8187161.879957,-2965987.577030,11049379.189569
106,-34293754.089844,8626247.013759,0.000000,7960993.842271,8187161.879957,-2220075.362599,11049379.189569
107,-34175093.679688,8565102.593784,0.000000,7960993.842271,8187161.879957,-3784939.120948,11049379.189569
108,-34173449.664063,8564261.208370,0.000000,7960993.842271,8187161.879957,1338371.331611,11049379.189569
109,-34166819.210938,8560869.439698,0.000000,7960993.842271,8187161.879957,-2644589.828638,11049379.189569
110,-34158425.921875,8556579.605536,0.000000,7960993.842271,8187161.879957,401832.071890,11049379.189569
111,-34107666.632813,8530724.899308,0.000000,7960993.842271,8187161.879957,-1129423.552291,11049379.189569
112,-34079102.921875,8516242.855746,0.000000,7960993.842271,8187161.879957,7729477.206827,11049379.189569
113,-34068457.238281,8510857.839717,0.000000,7960993.842271,8187161.879957,-1244851.810824,11049379.189569
114,-34032733.644531,8492836.976632,0.000000,7960993.842271,8187161.879957,2113345.862525,11049379.189569
115,-34024012.824219,8488449.372239,0.000000,7960993.842271,8187161.879957,-489962.594202,11049379.189569
116,-33956822.373047,8454798.777990,0.000000,7960993.842271,8187161.879957,-1525158.784506,11049379.189569
117,-33915630.507813,8434304.767377,0.000000,7960993.842271,8187161.879957,3005863.269653,11049379.189569
118,-33897293.830078,8425215.267449,0.000000,7960993.842271,8187161.879957,-1884828.065707,11049379.189569
119,-33844031.154297,8398930.639188,0.000000,7960993.842271,8187161.879957,-41604.458299,11049379.189569
120,-33788517.146484,8371722.776524,0.000000,7960993.842271,8187161.879957,3106433.686969,11049379.189569
121,-33711797.812500,8334440.914682,0.000000,7960993.842271,8187161.879957,-3029595.639088,11049379.189569
122,-33706575.058594,8331916.471509,0.000000,7960993.842271,8187161.879957,-2084120.516135,11049379.189569
123,-33664618.957031,8311699.963957,0.000000,7960993.842271,8187161.879957,-6371100.386748,11049379.189569
124,-33630461.070313,8295324.388268,0.000000,7960993.842271,8187161.879957,1441575.135368,11049379.189569
125,-33621519.273438,8291050.035203,0.000000,7960993.842271,8187161.879957,-1145935.927217,11049379.189569
126,-33620119.999512,8290381.622498,0.000000,7960993.842271,8187161.879957,-2811519.749821,11049379.189569
