#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2016-02-05,0.000000,24384.80,0.00,24384.80,24384.80,24384.80,24384.80,24384.80,24384.80
CPTY_A,2016-05-06,0.248634,24334.66,0.00,34840.71,0.00,24457.71,24457.71,24457.71,24457.71
CPTY_A,2016-08-05,0.497268,24649.63,0.00,39760.01,0.00,24898.92,24898.92,24678.31,24678.31
CPTY_A,2016-11-07,0.754098,24331.21,0.00,44214.59,0.00,24704.36,24898.92,24687.19,24753.45
CPTY_A,2017-02-06,1.003002,24225.92,0.00,43258.63,0.00,24719.97,24898.92,24695.32,24789.55
CPTY_A,2017-05-05,1.244098,24197.09,0.00,48342.38,0.00,24811.20,24898.92,24717.78,24810.74
CPTY_A,2017-08-07,1.501632,24312.03,0.00,53582.52,0.00,25058.64,25058.64,24776.24,24853.26
CPTY_A,2017-11-06,1.750947,24549.71,0.00,56509.00,0.00,25430.26,25430.26,24869.36,24935.42
CPTY_A,2018-02-05,2.000262,25006.51,0.00,63697.69,0.00,26032.46,26032.46,25014.33,25072.15
CPTY_A,2018-05-08,2.252317,24673.85,0.00,62387.62,0.00,25816.38,26032.46,25104.09,25179.62
CPTY_A,2018-08-06,2.498892,24302.90,0.00,58126.69,0.00,25554.44,26032.46,25148.53,25263.77
CPTY_A,2018-11-05,2.748207,24070.54,0.00,64073.47,0.00,25437.10,26032.46,25174.71,25333.51
CPTY_A,2019-02-05,3.000262,24263.26,0.00,66032.94,0.00,25770.84,26032.46,25224.79,25392.23
CPTY_A,2019-05-07,3.249577,24294.08,0.00,74577.58,0.00,25933.05,26032.46,25279.13,25441.35
CPTY_A,2019-08-05,3.496152,24473.28,0.00,77374.34,0.00,26253.98,26253.98,25347.88,25498.66
CPTY_A,2019-11-05,3.748207,24570.52,0.00,76518.87,0.00,26492.00,26492.00,25424.82,25565.46
CPTY_A,2020-02-05,4.000000,24982.44,0.00,80180.58,0.00,27072.78,27072.78,25528.56,25660.34
CPTY_A,2020-05-05,4.245902,25075.79,0.00,86702.30,0.00,27308.78,27308.78,25631.66,25755.81
CPTY_A,2020-08-05,4.497268,25174.54,0.00,85316.53,0.00,27555.41,27555.41,25739.18,25856.40
CPTY_A,2020-11-05,4.748634,24809.03,0.00,86423.13,0.00,27293.09,27555.41,25821.44,25946.33
CPTY_A,2021-02-05,5.000262,25496.68,0.00,93381.33,0.00,28191.88,28191.88,25940.72,26059.34
CPTY_A,2021-05-05,5.244098,26076.79,0.00,99213.45,0.00,28974.79,28974.79,26081.80,26194.90
CPTY_A,2021-08-05,5.496152,24857.73,0.00,90432.64,0.00,27760.37,28974.79,26158.78,26322.38
CPTY_A,2021-11-05,5.748207,24442.17,0.00,87521.18,0.00,27434.75,28974.79,26214.73,26438.69
CPTY_A,2022-02-07,6.005741,24030.17,0.00,90158.24,0.00,27112.12,28974.79,26253.21,26547.44
CPTY_A,2022-05-05,6.244098,24115.32,0.00,100341.55,0.00,27338.69,28974.79,26294.65,26640.10
CPTY_A,2022-08-05,6.496152,23895.75,0.00,89215.16,0.00,27227.19,28974.79,26330.83,26730.69
CPTY_A,2022-11-07,6.753687,24194.95,0.00,94779.94,0.00,27711.00,28974.79,26383.46,26816.26
CPTY_A,2023-02-06,7.003002,23404.01,0.00,95592.68,0.00,26939.62,28974.79,26403.26,26893.11
CPTY_A,2023-05-05,7.244098,24482.51,0.00,107740.85,0.00,28317.77,28974.79,26466.98,26962.39
CPTY_A,2023-08-07,7.501632,24134.42,0.00,115047.35,0.00,28059.84,28974.79,26521.66,27031.48
CPTY_A,2023-11-06,7.750947,24334.12,0.00,113691.13,0.00,28433.98,28974.79,26583.17,27093.98
CPTY_A,2024-02-05,8.000000,24279.23,0.00,124601.91,0.00,28512.19,28974.79,26643.23,27152.54
CPTY_A,2024-05-07,8.251366,24433.32,0.00,104451.98,0.00,28838.70,28974.79,26710.11,27208.05
CPTY_A,2024-08-05,8.497268,25085.93,0.00,124943.95,0.00,29755.89,29755.89,26798.25,27281.78
CPTY_A,2024-11-05,8.748634,24610.48,0.00,111800.29,0.00,29340.01,29755.89,26871.28,27352.87
CPTY_A,2025-02-05,9.000262,24960.27,0.00,115076.01,0.00,29907.96,29907.96,26956.18,27424.30
CPTY_A,2025-05-06,9.246837,24915.53,0.00,109942.69,0.00,30002.50,30002.50,27037.41,27493.05
CPTY_A,2025-08-05,9.496152,24681.81,0.00,116291.80,0.00,29870.19,30002.50,27111.78,27558.94
CPTY_A,2025-11-05,9.748207,24488.91,0.00,131164.97,0.00,29787.09,30002.50,27180.96,27622.12
CPTY_A,2026-02-05,10.000262,24277.83,0.00,129560.52,0.00,29680.14,30002.50,27243.95,27682.12
CPTY_A,2026-05-05,10.244098,24198.65,0.00,147267.33,0.00,29728.51,30002.50,27303.09,27737.35
CPTY_A,2026-08-05,10.496152,24376.72,0.00,143468.67,0.00,30099.19,30099.19,27370.23,27794.06
CPTY_A,2026-11-05,10.748207,22171.74,87.47,121987.41,0.00,27515.46,30099.19,27373.64,27848.12
CPTY_A,2027-02-05,11.000262,22654.60,39.53,112606.57,0.00,28257.32,30099.19,27393.89,27899.70
CPTY_A,2027-05-05,11.244098,23295.21,61.74,115755.80,0.00,29198.94,30099.19,27433.03,27947.40
CPTY_A,2027-08-05,11.496152,25409.23,0.00,133664.94,0.00,32010.29,32010.29,27533.39,28036.48
CPTY_A,2027-11-05,11.748207,19905.73,167.13,107977.20,0.00,25204.23,32010.29,27483.42,28121.73
CPTY_A,2028-02-07,12.005464,19695.17,516.32,105821.52,0.00,25066.90,32010.29,27431.64,28205.06
CPTY_A,2028-05-05,12.245902,20528.12,520.85,114696.85,0.00,26253.78,32010.29,27408.51,28279.77
CPTY_A,2028-08-07,12.502732,21198.34,747.51,113526.79,0.00,27251.46,32010.29,27405.28,28356.40
CPTY_A,2028-11-06,12.751366,16795.82,1020.83,86825.93,0.00,21700.15,32010.29,27294.04,28427.65
CPTY_A,2029-02-05,13.000262,16719.90,957.18,104547.37,0.00,21710.45,32010.29,27187.14,28496.24
CPTY_A,2029-05-08,13.252317,18176.54,337.44,97446.17,0.00,23721.60,32010.29,27121.23,28563.08
CPTY_A,2029-08-06,13.498892,18319.22,351.33,103505.40,0.00,24026.44,32010.29,27064.70,28626.04
CPTY_A,2029-11-05,13.748207,13935.27,663.74,81296.64,0.00,18368.40,32010.29,26907.00,28687.42
CPTY_A,2030-02-05,14.000262,14167.03,792.09,82615.10,0.00,18768.62,32010.29,26760.48,28747.24
CPTY_A,2030-05-07,14.249577,16733.23,544.99,89207.80,0.00,22279.57,32010.29,26682.08,28804.33
CPTY_A,2030-08-05,14.496152,17234.70,528.51,100842.98,0.00,23061.12,32010.29,26620.48,28858.86
CPTY_A,2030-11-05,14.748207,12805.50,660.84,77763.98,0.00,17221.49,32010.29,26459.85,28912.72
CPTY_A,2031-02-05,15.000262,13795.13,660.66,76291.13,0.00,18646.50,32010.29,26328.56,28964.77
CPTY_A,2031-05-06,15.246837,16106.77,350.33,90641.86,0.00,21879.12,32010.29,26256.60,29014.02
CPTY_A,2031-08-05,15.496152,15746.30,437.15,83416.03,0.00,21496.79,32010.29,26180.02,29062.23
CPTY_A,2031-11-05,15.748207,10959.71,871.37,66830.77,0.00,15038.05,32010.29,26001.69,29109.42
CPTY_A,2032-02-05,16.000000,10759.65,897.68,66013.69,0.00,14838.44,32010.29,25826.02,29155.07
CPTY_A,2032-05-05,16.245902,12138.45,318.49,72438.32,0.00,16822.98,32010.29,25689.74,29198.28
