#NettingSet,TimeStep,Date,Bound,Count
CPTY_A,0,2016-05-06,875.900684,0
CPTY_A,0,2016-05-06,999.582771,0
CPTY_A,0,2016-05-06,1123.264857,0
CPTY_A,0,2016-05-06,1246.946944,0
CPTY_A,0,2016-05-06,1370.629031,0
CPTY_A,0,2016-05-06,1494.311117,1
CPTY_A,0,2016-05-06,1617.993204,0
CPTY_A,0,2016-05-06,1741.675291,0
CPTY_A,0,2016-05-06,1865.357377,2
CPTY_A,0,2016-05-06,1989.039464,1
CPTY_A,0,2016-05-06,2112.721550,0
CPTY_A,0,2016-05-06,2236.403637,1
CPTY_A,0,2016-05-06,2360.085724,3
CPTY_A,0,2016-05-06,2483.767810,1
CPTY_A,0,2016-05-06,2607.449897,1
CPTY_A,0,2016-05-06,2731.131984,2
CPTY_A,0,2016-05-06,2854.814070,2
CPTY_A,0,2016-05-06,2978.496157,5
CPTY_A,0,2016-05-06,3102.178244,8
CPTY_A,0,2016-05-06,3225.860330,1
CPTY_A,0,2016-05-06,3349.542417,7
CPTY_A,0,2016-05-06,3473.224503,10
CPTY_A,0,2016-05-06,3596.906590,13
CPTY_A,0,2016-05-06,3720.588677,9
CPTY_A,0,2016-05-06,3844.270763,15
CPTY_A,0,2016-05-06,3967.952850,14
CPTY_A,0,2016-05-06,4091.634937,16
CPTY_A,0,2016-05-06,4215.317023,17
CPTY_A,0,2016-05-06,4338.999110,26
CPTY_A,0,2016-05-06,4462.681197,20
CPTY_A,0,2016-05-06,4586.363283,25
CPTY_A,0,2016-05-06,4710.045370,0
CPTY_A,0,2016-05-06,4833.727457,0
CPTY_A,0,2016-05-06,4957.409543,0
CPTY_A,0,2016-05-06,5081.091630,0
CPTY_A,0,2016-05-06,5204.773716,0
CPTY_A,0,2016-05-06,5328.455803,0
CPTY_A,0,2016-05-06,5452.137890,0
CPTY_A,0,2016-05-06,5575.819976,0
CPTY_A,0,2016-05-06,5699.502063,0
CPTY_A,0,2016-05-06,5823.184150,0
CPTY_A,0,2016-05-06,5946.866236,0
CPTY_A,0,2016-05-06,6070.548323,0
CPTY_A,0,2016-05-06,6194.230410,0
CPTY_A,0,2016-05-06,6317.912496,0
CPTY_A,0,2016-05-06,6441.594583,0
CPTY_A,0,2016-05-06,6565.276670,0
CPTY_A,0,2016-05-06,6688.958756,0
CPTY_A,0,2016-05-06,6812.640843,0
CPTY_A,0,2016-05-06,6936.322929,0
CPTY_A,1,2016-08-05,-1404.593016,0
CPTY_A,1,2016-08-05,-1201.000730,0
CPTY_A,1,2016-08-05,-997.408443,0
CPTY_A,1,2016-08-05,-793.816157,0
CPTY_A,1,2016-08-05,-590.223870,0
CPTY_A,1,2016-08-05,-386.631584,0
CPTY_A,1,2016-08-05,-183.039297,0
CPTY_A,1,2016-08-05,20.552989,0
CPTY_A,1,2016-08-05,224.145276,0
CPTY_A,1,2016-08-05,427.737562,0
CPTY_A,1,2016-08-05,631.329849,0
CPTY_A,1,2016-08-05,834.922135,0
CPTY_A,1,2016-08-05,1038.514422,0
CPTY_A,1,2016-08-05,1242.106708,0
CPTY_A,1,2016-08-05,1445.698995,0
CPTY_A,1,2016-08-05,1649.291281,8
CPTY_A,1,2016-08-05,1852.883568,4
CPTY_A,1,2016-08-05,2056.475854,4
CPTY_A,1,2016-08-05,2260.068141,9
CPTY_A,1,2016-08-05,2463.660427,12
CPTY_A,1,2016-08-05,2667.252714,12
CPTY_A,1,2016-08-05,2870.845000,14
CPTY_A,1,2016-08-05,3074.437287,13
CPTY_A,1,2016-08-05,3278.029573,7
CPTY_A,1,2016-08-05,3481.621860,15
CPTY_A,1,2016-08-05,3685.214147,15
CPTY_A,1,2016-08-05,3888.806433,15
CPTY_A,1,2016-08-05,4092.398720,15
CPTY_A,1,2016-08-05,4295.991006,13
CPTY_A,1,2016-08-05,4499.583293,11
CPTY_A,1,2016-08-05,4703.175579,10
CPTY_A,1,2016-08-05,4906.767866,7
CPTY_A,1,2016-08-05,5110.360152,4
CPTY_A,1,2016-08-05,5313.952439,7
