#TradeId,ResultId,ResultType,ResultValue
CallableBondTrade,lgmCalibrationBasketStrikes[12],double,
CallableBondTrade,lgmCalibrationBasketStrikes[13],double,
CallableBondTrade,lgmCalibrationBasketStrikes[14],double,
CallableBondTrade,lgmCalibrationBasketStrikes[15],double,
CallableBondTrade,lgmCalibrationBasketStrikes[16],double,
CallableBondTrade,lgmCalibrationBasketStrikes[17],double,
CallableBondTrade,lgmCalibrationBasketStrikes[18],double,
CallableBondTrade,lgmCalibrationBasketStrikes[19],double,
CallableBondTrade,lgmCalibrationBasketStrikes[20],double,
CallableBondTrade,lgmCalibrationBasketStrikes[21],double,
CallableBondTrade,lgmCalibrationBasketStrikes[22],double,
CallableBondTrade,lgmCalibrationBasketStrikes[23],double,
CallableBondTrade,lgmCalibrationBasketStrikes[24],double,
CallableBondTrade,lgmCalibrationBasketStrikes[25],double,
CallableBondTrade,lgmCalibrationBasketStrikes[26],double,
CallableBondTrade,lgmCalibrationBasketStrikes[27],double,
CallableBondTrade,lgmCalibrationBasketStrikes[28],double,
CallableBondTrade,lgmCalibrationBasketStrikes[29],double,
CallableBondTrade,lgmCalibrationBasketStrikes[30],double,
CallableBondTrade,lgmCalibrationBasketStrikes[31],double,
CallableBondTrade,lgmCalibrationBasketSwapLengths[0],double,7.833333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[1],double,7.583333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[2],double,7.333333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[3],double,7.083333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[4],double,6.833333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[5],double,6.583333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[6],double,6.333333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[7],double,6.083333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[8],double,5.833333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[9],double,5.583333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[10],double,5.333333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[11],double,5.083333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[12],double,4.833333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[13],double,4.583333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[14],double,4.333333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[15],double,4.083333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[16],double,3.833333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[17],double,3.583333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[18],double,3.333333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[19],double,3.083333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[20],double,2.833333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[21],double,2.583333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[22],double,2.333333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[23],double,2.083333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[24],double,1.833333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[25],double,1.583333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[26],double,1.333333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[27],double,1.083333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[28],double,0.833333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[29],double,0.583333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[30],double,0.333333333333
CallableBondTrade,lgmCalibrationBasketSwapLengths[31],double,0.083333333333
CallableBondTrade,lgmCalibrationBasketVegas[0],double,1.549411898773
CallableBondTrade,lgmCalibrationBasketVegas[1],double,2.132677526978
CallableBondTrade,lgmCalibrationBasketVegas[2],double,2.539300962075
CallableBondTrade,lgmCalibrationBasketVegas[3],double,2.829016583919
CallableBondTrade,lgmCalibrationBasketVegas[4],double,3.036486913753
CallableBondTrade,lgmCalibrationBasketVegas[5],double,3.212279646300
CallableBondTrade,lgmCalibrationBasketVegas[6],double,3.336823312539
CallableBondTrade,lgmCalibrationBasketVegas[7],double,3.425657994734
CallableBondTrade,lgmCalibrationBasketVegas[8],double,3.478041396545
CallableBondTrade,lgmCalibrationBasketVegas[9],double,3.508087188010
CallableBondTrade,lgmCalibrationBasketVegas[10],double,3.513690738986
CallableBondTrade,lgmCalibrationBasketVegas[11],double,3.496737302972
CallableBondTrade,lgmCalibrationBasketVegas[12],double,3.453668477287
CallableBondTrade,lgmCalibrationBasketVegas[13],double,3.397419358835
CallableBondTrade,lgmCalibrationBasketVegas[14],double,3.322626571031
CallableBondTrade,lgmCalibrationBasketVegas[15],double,3.230954955605
CallableBondTrade,lgmCalibrationBasketVegas[16],double,3.121320856983
CallableBondTrade,lgmCalibrationBasketVegas[17],double,2.999141363633
CallableBondTrade,lgmCalibrationBasketVegas[18],double,2.857771488201
CallableBondTrade,lgmCalibrationBasketVegas[19],double,2.707518016228
CallableBondTrade,lgmCalibrationBasketVegas[20],double,2.548060118141
CallableBondTrade,lgmCalibrationBasketVegas[21],double,2.368503404664
CallableBondTrade,lgmCalibrationBasketVegas[22],double,2.182045647948
CallableBondTrade,lgmCalibrationBasketVegas[23],double,1.984933503014
CallableBondTrade,lgmCalibrationBasketVegas[24],double,1.775131793222
CallableBondTrade,lgmCalibrationBasketVegas[25],double,1.557300135441
CallableBondTrade,lgmCalibrationBasketVegas[26],double,1.329607462623
CallableBondTrade,lgmCalibrationBasketVegas[27],double,1.093878757598
CallableBondTrade,lgmCalibrationBasketVegas[28],double,0.844240394402
CallableBondTrade,lgmCalibrationBasketVegas[29],double,0.589699580639
CallableBondTrade,lgmCalibrationBasketVegas[30],double,0.328611684406
CallableBondTrade,lgmCalibrationBasketVegas[31],double,0.092705718511
CallableBondTrade,lgmCalibrationBasketVols[0],double,0.006052333333
CallableBondTrade,lgmCalibrationBasketVols[1],double,0.006113277778
CallableBondTrade,lgmCalibrationBasketVols[2],double,0.006131645646
CallableBondTrade,lgmCalibrationBasketVols[3],double,0.006146750000
CallableBondTrade,lgmCalibrationBasketVols[4],double,0.006163266484
CallableBondTrade,lgmCalibrationBasketVols[5],double,0.006191020833
CallableBondTrade,lgmCalibrationBasketVols[6],double,0.006230416667
CallableBondTrade,lgmCalibrationBasketVols[7],double,0.006285250000
CallableBondTrade,lgmCalibrationBasketVols[8],double,0.006361956164
CallableBondTrade,lgmCalibrationBasketVols[9],double,0.006450255479
CallableBondTrade,lgmCalibrationBasketVols[10],double,0.006550147945
CallableBondTrade,lgmCalibrationBasketVols[11],double,0.006663500000
CallableBondTrade,lgmCalibrationBasketVols[12],double,0.006726566210
CallableBondTrade,lgmCalibrationBasketVols[13],double,0.006799654566
CallableBondTrade,lgmCalibrationBasketVols[14],double,0.006884264840
CallableBondTrade,lgmCalibrationBasketVols[15],double,0.006979083333
CallableBondTrade,lgmCalibrationBasketVols[16],double,0.007021540984
CallableBondTrade,lgmCalibrationBasketVols[17],double,0.007072294171
CallableBondTrade,lgmCalibrationBasketVols[18],double,0.007132724954
CallableBondTrade,lgmCalibrationBasketVols[19],double,0.007202833333
CallableBondTrade,lgmCalibrationBasketVols[20],double,0.007232829685
CallableBondTrade,lgmCalibrationBasketVols[21],double,0.007269336411
CallableBondTrade,lgmCalibrationBasketVols[22],double,0.007308234382
CallableBondTrade,lgmCalibrationBasketVols[23],double,0.007350762540
CallableBondTrade,lgmCalibrationBasketVols[24],double,0.007388048792
CallableBondTrade,lgmCalibrationBasketVols[25],double,0.007429823985
CallableBondTrade,lgmCalibrationBasketVols[26],double,0.007476084359
CallableBondTrade,lgmCalibrationBasketVols[27],double,0.007523500000
CallableBondTrade,lgmCalibrationBasketVols[28],double,0.007530974429
CallableBondTrade,lgmCalibrationBasketVols[29],double,0.007543765297
CallableBondTrade,lgmCalibrationBasketVols[30],double,0.007556147945
CallableBondTrade,lgmCalibrationBasketVols[31],double,0.007568530594
CallableBondTrade,lgmCalibrationError,double,0.000000000000
CallableBondTrade,lgmCalibrationMarketValues[0],double,0.009377557282
CallableBondTrade,lgmCalibrationMarketValues[1],double,0.013037650133
CallableBondTrade,lgmCalibrationMarketValues[2],double,0.015570093687
CallableBondTrade,lgmCalibrationMarketValues[3],double,0.017389257687
CallableBondTrade,lgmCalibrationMarketValues[4],double,0.018714678023
CallableBondTrade,lgmCalibrationMarketValues[5],double,0.019887290213
CallableBondTrade,lgmCalibrationMarketValues[6],double,0.020789799580
CallableBondTrade,lgmCalibrationMarketValues[7],double,0.021531116911
CallableBondTrade,lgmCalibrationMarketValues[8],double,0.022127146903
CallableBondTrade,lgmCalibrationMarketValues[9],double,0.022628058607
CallableBondTrade,lgmCalibrationMarketValues[10],double,0.023015194174
CallableBondTrade,lgmCalibrationMarketValues[11],double,0.023300509018
CallableBondTrade,lgmCalibrationMarketValues[12],double,0.023231329680
CallableBondTrade,lgmCalibrationMarketValues[13],double,0.023101278057
CallableBondTrade,lgmCalibrationMarketValues[14],double,0.022873841280
CallableBondTrade,lgmCalibrationMarketValues[15],double,0.022549103881
CallableBondTrade,lgmCalibrationMarketValues[16],double,0.021916482320
CallableBondTrade,lgmCalibrationMarketValues[17],double,0.021210809985
CallableBondTrade,lgmCalibrationMarketValues[18],double,0.020383698008
CallableBondTrade,lgmCalibrationMarketValues[19],double,0.019501801018
CallableBondTrade,lgmCalibrationMarketValues[20],double,0.018429684863
CallableBondTrade,lgmCalibrationMarketValues[21],double,0.017217448040
CallableBondTrade,lgmCalibrationMarketValues[22],double,0.015946901028
CallableBondTrade,lgmCalibrationMarketValues[23],double,0.014590774838
CallableBondTrade,lgmCalibrationMarketValues[24],double,0.013114760300
CallableBondTrade,lgmCalibrationMarketValues[25],double,0.011570465899
CallableBondTrade,lgmCalibrationMarketValues[26],double,0.009940257555
CallableBondTrade,lgmCalibrationMarketValues[27],double,0.008229796833
CallableBondTrade,lgmCalibrationMarketValues[28],double,0.006357952822
CallableBondTrade,lgmCalibrationMarketValues[29],double,0.004448555232
CallableBondTrade,lgmCalibrationMarketValues[30],double,0.002483038504
CallableBondTrade,lgmCalibrationMarketValues[31],double,0.000701646067
CallableBondTrade,lgmCalibrationMarketVols[0],double,0.006052333333
CallableBondTrade,lgmCalibrationMarketVols[1],double,0.006113277778
CallableBondTrade,lgmCalibrationMarketVols[2],double,0.006131645646
CallableBondTrade,lgmCalibrationMarketVols[3],double,0.006146750000
CallableBondTrade,lgmCalibrationMarketVols[4],double,0.006163266484
CallableBondTrade,lgmCalibrationMarketVols[5],double,0.006191020833
CallableBondTrade,lgmCalibrationMarketVols[6],double,0.006230416667
CallableBondTrade,lgmCalibrationMarketVols[7],double,0.006285250000
CallableBondTrade,lgmCalibrationMarketVols[8],double,0.006361956164
CallableBondTrade,lgmCalibrationMarketVols[9],double,0.006450255479
CallableBondTrade,lgmCalibrationMarketVols[10],double,0.006550147945
CallableBondTrade,lgmCalibrationMarketVols[11],double,0.006663500000
CallableBondTrade,lgmCalibrationMarketVols[12],double,0.006726566210
CallableBondTrade,lgmCalibrationMarketVols[13],double,0.006799654566
CallableBondTrade,lgmCalibrationMarketVols[14],double,0.006884264840
CallableBondTrade,lgmCalibrationMarketVols[15],double,0.006979083333
CallableBondTrade,lgmCalibrationMarketVols[16],double,0.007021540984
CallableBondTrade,lgmCalibrationMarketVols[17],double,0.007072294171
CallableBondTrade,lgmCalibrationMarketVols[18],double,0.007132724954
CallableBondTrade,lgmCalibrationMarketVols[19],double,0.007202833333
CallableBondTrade,lgmCalibrationMarketVols[20],double,0.007232829685
CallableBondTrade,lgmCalibrationMarketVols[21],double,0.007269336411
CallableBondTrade,lgmCalibrationMarketVols[22],double,0.007308234382
CallableBondTrade,lgmCalibrationMarketVols[23],double,0.007350762540
CallableBondTrade,lgmCalibrationMarketVols[24],double,0.007388048792
CallableBondTrade,lgmCalibrationMarketVols[25],double,0.007429823985
CallableBondTrade,lgmCalibrationMarketVols[26],double,0.007476084359
CallableBondTrade,lgmCalibrationMarketVols[27],double,0.007523500000
CallableBondTrade,lgmCalibrationMarketVols[28],double,0.007530974429
CallableBondTrade,lgmCalibrationMarketVols[29],double,0.007543765297
CallableBondTrade,lgmCalibrationMarketVols[30],double,0.007556147945
CallableBondTrade,lgmCalibrationMarketVols[31],double,0.007568530594
CallableBondTrade,lgmCalibrationModelAlphas[0],double,0.006890625125
CallableBondTrade,lgmCalibrationModelAlphas[1],double,0.007077993121
CallableBondTrade,lgmCalibrationModelAlphas[2],double,0.007120792168
CallableBondTrade,lgmCalibrationModelAlphas[3],double,0.007202120437
CallableBondTrade,lgmCalibrationModelAlphas[4],double,0.007248812509
CallableBondTrade,lgmCalibrationModelAlphas[5],double,0.007432060701
CallableBondTrade,lgmCalibrationModelAlphas[6],double,0.007644331777
CallableBondTrade,lgmCalibrationModelAlphas[7],double,0.007914058552
CallableBondTrade,lgmCalibrationModelAlphas[8],double,0.008211932514
CallableBondTrade,lgmCalibrationModelAlphas[9],double,0.008629388665
CallableBondTrade,lgmCalibrationModelAlphas[10],double,0.009004545867
CallableBondTrade,lgmCalibrationModelAlphas[11],double,0.009416352047
CallableBondTrade,lgmCalibrationModelAlphas[12],double,0.008950699832
CallableBondTrade,lgmCalibrationModelAlphas[13],double,0.009426492762
CallableBondTrade,lgmCalibrationModelAlphas[14],double,0.009802576562
CallableBondTrade,lgmCalibrationModelAlphas[15],double,0.010191111528
CallableBondTrade,lgmCalibrationModelAlphas[16],double,0.009449763483
CallableBondTrade,lgmCalibrationModelAlphas[17],double,0.009914033348
CallableBondTrade,lgmCalibrationModelAlphas[18],double,0.010269255422
CallableBondTrade,lgmCalibrationModelAlphas[19],double,0.010619198374
CallableBondTrade,lgmCalibrationModelAlphas[20],double,0.009686540346
CallableBondTrade,lgmCalibrationModelAlphas[21],double,0.010412739357
CallableBondTrade,lgmCalibrationModelAlphas[22],double,0.010601225332
CallableBondTrade,lgmCalibrationModelAlphas[23],double,0.010751050115
CallableBondTrade,lgmCalibrationModelAlphas[24],double,0.010195445660
CallableBondTrade,lgmCalibrationModelAlphas[25],double,0.011238990665
CallableBondTrade,lgmCalibrationModelAlphas[26],double,0.011488489460
CallableBondTrade,lgmCalibrationModelAlphas[27],double,0.011539001288
CallableBondTrade,lgmCalibrationModelAlphas[28],double,0.008806932918
CallableBondTrade,lgmCalibrationModelAlphas[29],double,0.011533371643
CallableBondTrade,lgmCalibrationModelAlphas[30],double,0.012016830913
CallableBondTrade,lgmCalibrationModelAlphas[31],double,0.021543205561
CallableBondTrade,lgmCalibrationModelHwSigmas[0],double,0.006839861959
CallableBondTrade,lgmCalibrationModelHwSigmas[1],double,0.006972923003
CallableBondTrade,lgmCalibrationModelHwSigmas[2],double,0.006961096794
CallableBondTrade,lgmCalibrationModelHwSigmas[3],double,0.006988137748
CallableBondTrade,lgmCalibrationModelHwSigmas[4],double,0.006982754059
CallableBondTrade,lgmCalibrationModelHwSigmas[5],double,0.007104176719
CallableBondTrade,lgmCalibrationModelHwSigmas[6],double,0.007252633826
CallableBondTrade,lgmCalibrationModelHwSigmas[7],double,0.007452589454
CallableBondTrade,lgmCalibrationModelHwSigmas[8],double,0.007675470829
CallableBondTrade,lgmCalibrationModelHwSigmas[9],double,0.008005554141
CallableBondTrade,lgmCalibrationModelHwSigmas[10],double,0.008291343330
CallableBondTrade,lgmCalibrationModelHwSigmas[11],double,0.008605216298
CallableBondTrade,lgmCalibrationModelHwSigmas[12],double,0.008119391969
CallableBondTrade,lgmCalibrationModelHwSigmas[13],double,0.008487276842
CallableBondTrade,lgmCalibrationModelHwSigmas[14],double,0.008759402700
CallableBondTrade,lgmCalibrationModelHwSigmas[15],double,0.009037989324
CallableBondTrade,lgmCalibrationModelHwSigmas[16],double,0.008318760463
CallableBondTrade,lgmCalibrationModelHwSigmas[17],double,0.008661718703
CallableBondTrade,lgmCalibrationModelHwSigmas[18],double,0.008904482319
CallableBondTrade,lgmCalibrationModelHwSigmas[19],double,0.009138553812
CallableBondTrade,lgmCalibrationModelHwSigmas[20],double,0.008275181683
CallableBondTrade,lgmCalibrationModelHwSigmas[21],double,0.008828559805
CallableBondTrade,lgmCalibrationModelHwSigmas[22],double,0.008920659261
CallableBondTrade,lgmCalibrationModelHwSigmas[23],double,0.008977106980
CallableBondTrade,lgmCalibrationModelHwSigmas[24],double,0.008452520362
CallableBondTrade,lgmCalibrationModelHwSigmas[25],double,0.009247478743
CallableBondTrade,lgmCalibrationModelHwSigmas[26],double,0.009380016240
CallableBondTrade,lgmCalibrationModelHwSigmas[27],double,0.009351054695
CallableBondTrade,lgmCalibrationModelHwSigmas[28],double,0.007085587496
CallableBondTrade,lgmCalibrationModelHwSigmas[29],double,0.009207719751
CallableBondTrade,lgmCalibrationModelHwSigmas[30],double,0.009522203782
CallableBondTrade,lgmCalibrationModelHwSigmas[31],double,0.016943751048
CallableBondTrade,lgmCalibrationModelKappas[0],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[1],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[2],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[3],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[4],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[5],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[6],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[7],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[8],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[9],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[10],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[11],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[12],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[13],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[14],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[15],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[16],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[17],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[18],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[19],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[20],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[21],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[22],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[23],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[24],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[25],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[26],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[27],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[28],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[29],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[30],double,0.030000000000
CallableBondTrade,lgmCalibrationModelKappas[31],double,0.030000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[0],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[1],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[2],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[3],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[4],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[5],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[6],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[7],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[8],double,-0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[9],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[10],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[11],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[12],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[13],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[14],double,-0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[15],double,-0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[16],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[17],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[18],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[19],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[20],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[21],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[22],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[23],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[24],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[25],double,-0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[26],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[27],double,-0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[28],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[29],double,-0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[30],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketValueDiffs[31],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[0],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[1],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[2],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[3],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[4],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[5],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[6],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[7],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[8],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[9],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[10],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[11],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[12],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[13],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[14],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[15],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[16],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[17],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[18],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[19],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[20],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[21],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[22],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[23],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[24],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[25],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[26],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[27],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[28],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[29],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[30],double,0.000000000000
CallableBondTrade,lgmCalibrationModelMarketVolDiffs[31],double,0.000000000000
CallableBondTrade,lgmCalibrationModelValues[0],double,0.009377557282
CallableBondTrade,lgmCalibrationModelValues[1],double,0.013037650133
CallableBondTrade,lgmCalibrationModelValues[2],double,0.015570093687
CallableBondTrade,lgmCalibrationModelValues[3],double,0.017389257687
CallableBondTrade,lgmCalibrationModelValues[4],double,0.018714678023
CallableBondTrade,lgmCalibrationModelValues[5],double,0.019887290213
CallableBondTrade,lgmCalibrationModelValues[6],double,0.020789799580
CallableBondTrade,lgmCalibrationModelValues[7],double,0.021531116911
CallableBondTrade,lgmCalibrationModelValues[8],double,0.022127146903
CallableBondTrade,lgmCalibrationModelValues[9],double,0.022628058607
CallableBondTrade,lgmCalibrationModelValues[10],double,0.023015194174
CallableBondTrade,lgmCalibrationModelValues[11],double,0.023300509018
CallableBondTrade,lgmCalibrationModelValues[12],double,0.023231329680
CallableBondTrade,lgmCalibrationModelValues[13],double,0.023101278057
CallableBondTrade,lgmCalibrationModelValues[14],double,0.022873841280
CallableBondTrade,lgmCalibrationModelValues[15],double,0.022549103881
CallableBondTrade,lgmCalibrationModelValues[16],double,0.021916482320
CallableBondTrade,lgmCalibrationModelValues[17],double,0.021210809985
CallableBondTrade,lgmCalibrationModelValues[18],double,0.020383698008
CallableBondTrade,lgmCalibrationModelValues[19],double,0.019501801018
CallableBondTrade,lgmCalibrationModelValues[20],double,0.018429684863
CallableBondTrade,lgmCalibrationModelValues[21],double,0.017217448040
CallableBondTrade,lgmCalibrationModelValues[22],double,0.015946901028
CallableBondTrade,lgmCalibrationModelValues[23],double,0.014590774838
CallableBondTrade,lgmCalibrationModelValues[24],double,0.013114760300
CallableBondTrade,lgmCalibrationModelValues[25],double,0.011570465899
CallableBondTrade,lgmCalibrationModelValues[26],double,0.009940257555
CallableBondTrade,lgmCalibrationModelValues[27],double,0.008229796833
CallableBondTrade,lgmCalibrationModelValues[28],double,0.006357952822
CallableBondTrade,lgmCalibrationModelValues[29],double,0.004448555232
CallableBondTrade,lgmCalibrationModelValues[30],double,0.002483038504
CallableBondTrade,lgmCalibrationModelValues[31],double,0.000701646067
CallableBondTrade,lgmCalibrationModelVols[0],double,0.006052333333
CallableBondTrade,lgmCalibrationModelVols[1],double,0.006113277778
CallableBondTrade,lgmCalibrationModelVols[2],double,0.006131645646
CallableBondTrade,lgmCalibrationModelVols[3],double,0.006146750000
CallableBondTrade,lgmCalibrationModelVols[4],double,0.006163266484
CallableBondTrade,lgmCalibrationModelVols[5],double,0.006191020833
CallableBondTrade,lgmCalibrationModelVols[6],double,0.006230416667
CallableBondTrade,lgmCalibrationModelVols[7],double,0.006285250000
CallableBondTrade,lgmCalibrationModelVols[8],double,0.006361956164
CallableBondTrade,lgmCalibrationModelVols[9],double,0.006450255479
CallableBondTrade,lgmCalibrationModelVols[10],double,0.006550147945
CallableBondTrade,lgmCalibrationModelVols[11],double,0.006663500000
CallableBondTrade,lgmCalibrationModelVols[12],double,0.006726566210
CallableBondTrade,lgmCalibrationModelVols[13],double,0.006799654566
CallableBondTrade,lgmCalibrationModelVols[14],double,0.006884264840
CallableBondTrade,lgmCalibrationModelVols[15],double,0.006979083333
CallableBondTrade,lgmCalibrationModelVols[16],double,0.007021540984
CallableBondTrade,lgmCalibrationModelVols[17],double,0.007072294171
CallableBondTrade,lgmCalibrationModelVols[18],double,0.007132724954
CallableBondTrade,lgmCalibrationModelVols[19],double,0.007202833333
CallableBondTrade,lgmCalibrationModelVols[20],double,0.007232829685
CallableBondTrade,lgmCalibrationModelVols[21],double,0.007269336411
