#TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
FXSwap,2016-02-05,0.000000,586,0,0,0,586,586,586,585.86,585.86
FXSwap,2016-05-06,0.248634,17101,16537,0,0,72873,17187,17187,17187.17,17187.17
FXSwap,2016-08-05,0.497268,24116,23518,0,0,106375,24360,24360,20773.52,20773.52
FXSwap,2016-11-07,0.754098,28932,62997,0,0,158623,29376,29376,23703.23,23703.23
FXSwap,2017-02-06,1.003002,35105,68903,0,0,184048,35821,35821,26710.43,26710.43
FXSwap,2017-05-05,1.244098,40127,73754,0,0,224593,41145,41145,29507.73,29507.73
FXSwap,2017-08-07,1.501632,44704,78581,0,0,238024,46077,46077,32349.46,32349.46
FXSwap,2017-11-06,1.750947,48122,82431,0,0,261528,49848,49848,34841.05,34841.05
FXSwap,2018-02-05,2.000262,52766,86904,0,0,267936,54930,54930,37345.01,37345.01
FXSwap,2018-05-08,2.252317,56527,90889,0,0,294000,59145,59145,39784.59,39784.59
FXSwap,2018-08-06,2.498892,60316,94480,0,0,303387,63422,63422,42116.95,42116.95
FXSwap,2018-11-05,2.748207,63390,97935,0,0,327632,66989,66989,44373.33,44373.33
FXSwap,2019-02-05,3.000262,66540,101519,0,0,337762,70674,70674,46582.87,46582.87
FXSwap,2019-05-07,3.249577,70436,104992,0,0,365439,75188,75188,48777.54,48777.54
FXSwap,2019-08-05,3.496152,73720,108647,0,0,367632,79084,79084,50914.99,50914.99
FXSwap,2019-11-05,3.748207,76461,111290,0,0,390174,82440,82440,53034.96,53034.96
FXSwap,2020-02-05,4.000000,79360,113959,0,0,413147,86000,86000,55110.05,55110.05
FXSwap,2020-05-05,4.245902,81933,116619,0,0,432953,89229,89229,57086.06,57086.06
FXSwap,2020-08-05,4.497268,85259,119585,0,0,447046,93322,93322,59111.39,59111.39
FXSwap,2020-11-05,4.748634,87935,122619,0,0,460544,96740,96740,61103.24,61103.24
FXSwap,2021-02-05,5.000262,90805,125716,0,0,477951,100403,100403,63080.94,63080.94
FXSwap,2021-05-05,5.244098,91533,126512,0,0,483446,101706,101706,64876.88,64876.88
FXSwap,2021-08-05,5.496152,93374,128324,0,0,483197,104277,104277,66683.80,66683.80
FXSwap,2021-11-05,5.748207,94896,130125,0,0,498947,106515,106515,68430.37,68430.37
